"","Code","Intervention package","location_name","Incremental cost (billions)","DALY.ave (millions)","benefit (billions)","BCR","Intervention"
"1070",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Mozambique",0.0186109170999485,0.0866917419853804,0.115047798979961,6.18173722241123,"CVD primary prevention"
"1071",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Madagascar",0.0188418212600423,0.0874395716188096,0.116317694229402,6.17337849797333,"CVD primary prevention"
"1072",4.4,"Referral hospital NCDs package","Nepal",0.000598799378670859,0.000617740868679243,0.00368904618818018,6.16073816971667,"Treatment of early-stage colorectal cancer"
"1073",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Nepal",0.0611809320574637,0.0627848492278755,0.373176561473962,6.0995566580035,"CVD secondary prevention"
"1074",3.7,"First-level hospital surgical package","Burundi",0.00042209726673281,0.00194408788490898,0.00257408933348784,6.09833215318415,"Management of appendicitis"
"1075",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Togo",0.00607267735349953,0.0278002862853485,0.0370118407914186,6.09481430296797,"Heart failure acute treatment"
"1076",5.6,"Trans fat regulations","Nigeria",0.00404940015919295,0.00830370654757642,0.0246639120920843,6.09075693250326,"Trans fat regulations"
"1077",3.6,"First-level hospital surgical package","Senegal",0.00543742848904558,0.00556546311526526,0.0330458723728291,6.07748174332855,"Management of bowel obstruction"
"1078",5.6,"Trans fat regulations","Cameroon",0.000390820082213121,0.000797545267549072,0.00237128598539013,6.06746196859206,"Trans fat regulations"
"1079",5.3,"Tobacco regulations","South Sudan",1.08913208133965e-05,0.000476434305740563,6.60571024147241e-05,6.06511400650991,"Tobacco regulations"
"1080",5.6,"Trans fat regulations","Ghana",0.000662448535553837,0.00134941683151908,0.00401202416583746,6.05635600429432,"Trans fat regulations"
"1081",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Egypt",0.587315693434573,0.600372788013286,3.5555296121652,6.05386447512199,"CVD secondary prevention"
"1082",3.7,"First-level hospital surgical package","Tanzania",0.00283764780216209,0.00292242956103368,0.0171718139693572,6.05142539404415,"Management of appendicitis"
"1083",3.1,"First-level hospital cardiometabolic 
and respiratory disease package","Mongolia",0.00616051393109353,0.00628123283727485,0.0372754980602031,6.0507124043767,"Medical management of ACS"
"1084",3.6,"First-level hospital surgical package","Chad",0.00214072484279597,0.00968997480676013,0.0129090906144255,6.03024282072848,"Management of bowel obstruction"
"1085",5.5,"Sodium regulations","Bolivia",0.00068318837083143,0.00138815328324956,0.00411368976048071,6.02131115825992,"Sodium regulations"
"1086",4.4,"Referral hospital NCDs package","Mauritania",9.68169908522742e-05,9.73613442304009e-05,0.000582352260607376,6.01497996871173,"Treatment of early-stage colorectal cancer"
"1087",3.6,"First-level hospital surgical package","Somalia",0.00122151033074614,0.00551224316702693,0.00734230584574273,6.01084220160281,"Management of bowel obstruction"
"1088",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Philippines",0.00478164656316854,0.00486884863201504,0.0286672029094347,5.99525760231817,"Depression chronic treatment"
"1089",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Niger",0.0119189943686787,0.0535754363752379,0.0714547354251564,5.99503055500459,"Heart failure acute treatment"
"1090",5.5,"Sodium regulations","Syria",0.000825443501387579,0.00738907281298972,0.00494406451585179,5.98958560766517,"Sodium regulations"
"1091",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Chad",0.000888500164637239,0.00399599849736551,0.0052977774338496,5.96260714933306,"Depression chronic treatment"
"1092",5.3,"Tobacco regulations","Guinea-Bissau",2.2062900720709e-06,9.48575575163866e-05,1.31147216937392e-05,5.94424181106398,"Tobacco regulations"
"1093",5.6,"Trans fat regulations","Somalia",4.95871266243549e-05,0.000440823265842146,0.000294438265723115,5.93779647596077,"Trans fat regulations"
"1094",5.6,"Trans fat regulations","Cote d'Ivoire",0.000592171769364161,0.00118208275496636,0.00350319772522265,5.91584723632498,"Trans fat regulations"
"1095",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Comoros",0.0012113502296824,0.00120652679885164,0.0071312268818036,5.88700666996473,"Asthma/COPD acute treatment"
"1096",3.3,"First-level hospital surgical package","Nicaragua",0.00326085341396951,0.00326899747065941,0.0191914087922097,5.88539451359377,"Cervical cancer screening and treatment"
"1097",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Zambia",0.0141107575529466,0.0140180707966595,0.0827974144680612,5.8676803252687,"CVD secondary prevention"
"1098",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Togo",0.00017576155849303,0.000761317938257616,0.00102638802789262,5.83966162278496,"IDU harm reduction measures"
"1099",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Indonesia",0.918854434918644,0.902326171081939,5.35331832030632,5.82607877468677,"CVD secondary prevention"
"1100",4.4,"Referral hospital NCDs package","Kenya",0.00113811608832534,0.0011031177744318,0.00660569819606246,5.80406363096254,"Treatment of early-stage colorectal cancer"
"1101",4.4,"Referral hospital NCDs package","Cote d'Ivoire",0.000609532899543028,0.000587760970789676,0.00353711989330509,5.80300078298793,"Treatment of early-stage colorectal cancer"
"1102",5.5,"Sodium regulations","Papua New Guinea",0.000449054493200248,0.000872926658482353,0.00260013673882603,5.79024768307249,"Sodium regulations"
"1103",5.3,"Tobacco regulations","Rwanda",1.49862931026804e-05,0.000627598452916411,8.66761366022882e-05,5.7836942069941,"Tobacco regulations"
"1104",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Somalia",0.000706830665485344,0.00305659720393234,0.0040776243641192,5.76888434985953,"Depression chronic treatment"
"1105",3.7,"First-level hospital surgical package","Cameroon",0.00120330346258819,0.00118745813212758,0.0069383128543902,5.76605409201312,"Management of appendicitis"
"1106",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Burundi",0.00657969784488821,0.0283819370447713,0.0378703198990408,5.75563206575852,"CVD primary prevention"
"1107",2.11,"Outpatient mental, neurological, and 
substance use disorder package","Haiti",0.00949551903142134,0.00895627396334745,0.0543567451536284,5.72446276751783,"Bipolar disorder chronic treatment"
"1108",5.3,"Tobacco regulations","The Gambia",2.59940674776377e-06,0.000107225135510513,1.48405307906786e-05,5.70919914840018,"Tobacco regulations"
"1109",5.6,"Trans fat regulations","Belize",1.48129634793277e-05,2.84416935664701e-05,8.44823858054335e-05,5.70327375230034,"Trans fat regulations"
"1110",4.4,"Referral hospital NCDs package","Bhutan",2.85634536552829e-05,2.70786690839622e-05,0.000162156479761343,5.67706138474441,"Treatment of early-stage colorectal cancer"
"1111",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Senegal",0.0193442238689688,0.0184911231709076,0.10971293760699,5.67161227817399,"CVD secondary prevention"
"1112",3.6,"First-level hospital surgical package","Pakistan",0.0455877665346007,0.0436235942932568,0.258484407572793,5.67003885519608,"Management of bowel obstruction"
"1113",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Senegal",0.0145394542875192,0.0138966362425503,0.0822502843280151,5.65704067714696,"Asthma/COPD acute treatment"
"1114",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Nigeria",0.304072166399067,0.289453180849199,1.71327979675914,5.63445124573029,"Asthma/COPD acute treatment"
"1115",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Guinea",0.00882705749448327,0.0371664913547066,0.0495281309883227,5.610944645968,"Heart failure acute treatment"
"1116",3.9,"First-level hospital surgical package","Democratic Republic of the Congo",0.000219163898330826,0.000924389158569644,0.00122491143093428,5.58902009073269,"Repair of gastrointestinal perforations"
"1117",3.7,"First-level hospital surgical package","Angola",0.00349270183124617,0.00335044212598148,0.0194916694150656,5.58068519926052,"Management of appendicitis"
"1118",3.7,"First-level hospital surgical package","Cambodia",0.00119627201803822,0.00114864832502334,0.00666969675713374,5.57540146100838,"Management of appendicitis"
"1119",3.9,"First-level hospital surgical package","Zambia",7.02615536163357e-05,6.70220930633583e-05,0.000391201258032213,5.56778548007028,"Repair of gastrointestinal perforations"
"1120",3.1,"First-level hospital cardiometabolic 
and respiratory disease package","Ukraine",0.199610690722976,0.187796360050745,1.10256680330897,5.52358593277522,"Medical management of ACS"
"1121",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Sudan",0.000876222094393543,0.0035681202860224,0.00482939024403776,5.51160519112488,"IDU harm reduction measures"
"1122",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Burundi",0.000522434037543104,0.00216980415204361,0.00287932240435696,5.511360664588,"Depression chronic treatment"
"1123",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Chad",0.00987024503145586,0.0408185974390786,0.054345519015351,5.50599492131707,"CVD primary prevention"
"1124",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Mali",0.0100268132791889,0.0414575282538383,0.0551319734938145,5.49845419064931,"Heart failure acute treatment"
"1125",4.4,"Referral hospital NCDs package","India",0.0545710320520383,0.0501432055737821,0.299926703475616,5.49607900377638,"Treatment of early-stage colorectal cancer"
"1126",3.7,"First-level hospital surgical package","Zimbabwe",0.00102099608248343,0.000937122231394036,0.00558948098099262,5.47453714748544,"Management of appendicitis"
"1127",3.9,"First-level hospital surgical package","Djibouti",1.07853103043622e-05,1.00234964531768e-05,5.90350953813264e-05,5.47365756898524,"Repair of gastrointestinal perforations"
"1128",1.2,"Outpatient cardiometabolic and 
respiratory disease package","Yemen",0.000331318830480885,0.00135770618765734,0.00181004134143224,5.46314056102726,"Pulmonary rehabilitation"
"1129",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Eritrea",0.00253276744119315,0.0104029860951843,0.0137764863676782,5.43930174702035,"CVD primary prevention"
"1130",5.3,"Tobacco regulations","Burkina Faso",2.49928992738692e-05,0.000980004740392293,0.000135737948702759,5.43106052704644,"Tobacco regulations"
"1131",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Cape Verde",0.00148450204107696,0.00135325756448925,0.008061810446851,5.43064962106916,"CVD secondary prevention"
"1132",3.9,"First-level hospital surgical package","Congo",2.77231881235857e-05,2.56258409881377e-05,0.000150093039639862,5.41398914766838,"Repair of gastrointestinal perforations"
"1133",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Sri Lanka",0.000883914667371845,0.000782766834995998,0.004764674234061,5.39042331792939,"IDU harm reduction measures"
"1134",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Djibouti",0.00284245957135814,0.00255318162919169,0.0152056869820951,5.34948223549572,"CVD secondary prevention"
"1135",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Solomon Islands",0.00108998808839025,0.000982003380664004,0.00581223354766205,5.33238262836968,"Asthma/COPD acute treatment"
"1136",5.6,"Trans fat regulations","Cape Verde",1.7098258423767e-05,3.05362724270464e-05,9.09562943098882e-05,5.31962332394373,"Trans fat regulations"
"1137",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Yemen",0.0454344775353678,0.181135647808799,0.241127218414852,5.30714187760055,"Heart failure acute treatment"
"1138",5.6,"Trans fat regulations","Mauritania",7.52599432191758e-05,0.00013363077751475,0.000399286085152429,5.30542634067114,"Trans fat regulations"
"1139",3.6,"First-level hospital surgical package","Angola",0.0177105664437162,0.0158014043041964,0.0938172754913756,5.29724872377882,"Management of bowel obstruction"
"1140",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Togo",0.000425473555526245,0.0016984217262922,0.00224974693949873,5.28763047733047,"Depression chronic treatment"
"1141",5.3,"Tobacco regulations","Mali",2.56624871652016e-05,0.000981364194749175,0.000135653900905595,5.28607769123571,"Tobacco regulations"
"1142",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Togo",0.00669470808000163,0.0265590577830953,0.0353347437987592,5.27801113603607,"CVD primary prevention"
"1143",3.6,"First-level hospital surgical package","Tanzania",0.0180140229697714,0.0159915938278987,0.094930473625341,5.26980973570645,"Management of bowel obstruction"
"1144",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Bhutan",0.00294357317478475,0.00260021092233109,0.0154464074458565,5.2475024498027,"CVD secondary prevention"
"1145",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Democratic Republic of the Congo",0.0538555040949028,0.212218345882621,0.282526855961242,5.2460163674892,"CVD primary prevention"
"1146",3.6,"First-level hospital surgical package","Niger",0.00327485294683088,0.0127663746395131,0.0170437207971636,5.20442324399851,"Management of bowel obstruction"
"1147",3.9,"First-level hospital surgical package","Uzbekistan",0.000216602477133648,0.000190400111167668,0.0011210068661309,5.17541110778347,"Repair of gastrointestinal perforations"
"1148",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Somalia",0.0119503657053139,0.0461209579343347,0.0615272960355808,5.14857014026119,"Heart failure acute treatment"
"1149",4.4,"Referral hospital NCDs package","Tanzania",0.00126377000679581,0.00107959658314786,0.00648292128030038,5.12982682405741,"Treatment of early-stage colorectal cancer"
"1150",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Niger",0.000947069220917064,0.00364860848863851,0.00485805919299046,5.12957140375263,"Depression chronic treatment"
"1151",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","The Gambia",0.00154713699413933,0.00593792595897049,0.00791040362774389,5.11293030785838,"Heart failure acute treatment"
"1152",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Kyrgyzstan",0.00645764673040845,0.00560374422262766,0.0329857062256328,5.10800723587221,"Asthma/COPD acute treatment"
"1153",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Vietnam",0.310138440775465,0.265350667818196,1.58316826942425,5.10471473792711,"CVD secondary prevention"
"1154",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Benin",0.00227867253937932,0.00203552063749485,0.0116255126473859,5.1018794699446,"Schizophrenia chronic treatment"
"1155",5.6,"Trans fat regulations","Congo",8.87395577236185e-05,0.000152484762554731,0.000452064160243332,5.09428006900031,"Trans fat regulations"
"1156",5.5,"Sodium regulations","Vanuatu",1.65346661543505e-05,2.82908873655807e-05,8.39272700972344e-05,5.07583699082743,"Sodium regulations"
"1157",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Congo",0.000145950502722248,0.00012475974089304,0.000740446819608275,5.07327351257834,"IDU harm reduction measures"
"1158",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Niger",0.013225459018847,0.0499166127359217,0.0665086028072189,5.02883134055615,"CVD primary prevention"
"1159",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Philippines",0.00324715762539547,0.00272117045153891,0.0162754722812471,5.01222119738178,"IDU harm reduction measures"
"1160",5.6,"Trans fat regulations","Kenya",0.000913289235713269,0.00152512107432077,0.00455577547237103,4.98831618092271,"Trans fat regulations"
"1161",2.6,"Outpatient cardiometabolic and 
respiratory disease package","El Salvador",0.0191500874113804,0.0161525307979697,0.0954657066651229,4.98513164009843,"CVD secondary prevention"
"1162",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Mozambique",0.0231569805891776,0.0868622090411073,0.115388294124607,4.98287303391072,"Heart failure acute treatment"
"1163",3.9,"First-level hospital surgical package","India",0.0189511000067152,0.0160042041086466,0.0940599252623346,4.96329633789095,"Repair of gastrointestinal perforations"
"1164",3.1,"First-level hospital cardiometabolic 
and respiratory disease package","Sierra Leone",0.0019879797937252,0.00737069780518588,0.00983855276070458,4.94902050401049,"Medical management of ACS"
"1165",3.7,"First-level hospital surgical package","Honduras",0.00147226408434795,0.00123371136526861,0.00727707869101564,4.94278082877949,"Management of appendicitis"
"1166",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Zambia",0.0150679594458508,0.012650750279622,0.0744145604851947,4.9385957503148,"Asthma/COPD acute treatment"
"1167",3.7,"First-level hospital surgical package","Zambia",0.000938279959350454,0.000791484615965213,0.00462346126179071,4.92759246930032,"Management of appendicitis"
"1168",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Mali",0.000658600225701978,0.00244568538524848,0.00324155132364533,4.92188006797338,"Depression chronic treatment"
"1169",5.6,"Trans fat regulations","Yemen",0.000595298462198337,0.00437494436073012,0.00291354649936043,4.89426176006098,"Trans fat regulations"
"1170",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Guinea-Bissau",0.00142310130068811,0.00523752530373288,0.00696247786161212,4.89246820183886,"CVD primary prevention"
"1171",2.1,"Outpatient mental, neurological, and 
substance use disorder package","South Sudan",0.000566030766101446,0.00208326887797977,0.00276913790423355,4.89220386959895,"Depression chronic treatment"
"1172",3.9,"First-level hospital surgical package","Togo",3.80614398593436e-05,0.000139357934772035,0.000185067785171241,4.86234324962905,"Repair of gastrointestinal perforations"
"1173",5.3,"Tobacco regulations","Ethiopia",0.000151862419917722,0.00532817178294529,0.000737137424669681,4.85398181504718,"Tobacco regulations"
"1174",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Angola",0.0506595001596063,0.0416860348470962,0.245628854773141,4.84862373294781,"Asthma/COPD acute treatment"
"1175",3.3,"First-level hospital surgical package","Mozambique",0.0064262999821577,0.0234576543526113,0.0311392124725204,4.8455896175057,"Cervical cancer screening and treatment"
"1176",4.4,"Referral hospital NCDs package","Algeria",0.00266915529328682,0.0021684418006671,0.0129104519361906,4.83690550664535,"Treatment of early-stage colorectal cancer"
"1177",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Honduras",0.000233874332500459,0.000187454372741569,0.00113086036316432,4.83533336503313,"IDU harm reduction measures"
"1178",1.2,"Outpatient cardiometabolic and 
respiratory disease package","Iran",0.00451112610638007,0.00367212317693396,0.0218071068360425,4.8340716534616,"Pulmonary rehabilitation"
"1179",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Democratic Republic of the Congo",0.00561911026306144,0.0203395563965535,0.0271088604311686,4.8244044274011,"Depression chronic treatment"
"1180",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Sri Lanka",0.0664719098719144,0.0543700304120934,0.320095334707568,4.81549778431767,"Asthma/COPD acute treatment"
"1181",4.4,"Referral hospital NCDs package","Papua New Guinea",0.000269781215829501,0.000217147344574792,0.00129672540437782,4.80658151232195,"Treatment of early-stage colorectal cancer"
"1182",3.1,"First-level hospital cardiometabolic 
and respiratory disease package","Tunisia",0.0292456429888104,0.0236294150403401,0.139900419742799,4.78363289178926,"Medical management of ACS"
"1183",3.6,"First-level hospital surgical package","Uzbekistan",0.00896993625927517,0.00727468249308865,0.0428515979376202,4.77724664913983,"Management of bowel obstruction"
"1184",1.1,"Outpatient mental, neurological, and 
substance use disorder package","The Gambia",5.62378108176902e-05,0.000198797410735237,0.000268263455394326,4.77016177361478,"IDU harm reduction measures"
"1185",3.9,"First-level hospital surgical package","Mali",8.98717325273857e-05,0.000323742211048278,0.000428678439855465,4.76989179801155,"Repair of gastrointestinal perforations"
"1186",2.14,"Outpatient cardiometabolic and 
respiratory disease package","Nepal",0.00899153991283082,0.007233837757092,0.0427709879683091,4.75680343778216,"Asthma/COPD chronic treatment"
"1187",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","El Salvador",0.0170917943533768,0.0136503431837471,0.080844060068244,4.72999255647326,"Heart failure acute treatment"
"1188",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Philippines",0.322018208771125,0.257056790835803,1.5226673279986,4.7285131291468,"Asthma/COPD acute treatment"
"1189",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Madagascar",0.0292477100113351,0.103924347213913,0.13827740179066,4.72780268051995,"Heart failure acute treatment"
"1190",3.6,"First-level hospital surgical package","Ethiopia",0.0123197849241177,0.0437220620513372,0.0582303404757293,4.72657118889593,"Management of bowel obstruction"
"1191",3.7,"First-level hospital surgical package","Philippines",0.00455772877192246,0.00363421152352902,0.021518444864546,4.72130877930006,"Management of appendicitis"
"1192",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Tanzania",0.0570882221134527,0.0453431423190393,0.269288638007556,4.71706120874447,"CVD secondary prevention"
"1193",3.9,"First-level hospital surgical package","South Sudan",2.95235968897479e-05,0.000104645106182987,0.000139128705742568,4.71245784387743,"Repair of gastrointestinal perforations"
"1194",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Mali",0.000243234356869284,0.000855704416319792,0.00114245383722206,4.69692625633483,"IDU harm reduction measures"
"1195",5.3,"Tobacco regulations","Guinea",2.01897270292511e-05,0.000684719129967017,9.47760090491904e-05,4.69426896717712,"Tobacco regulations"
"1196",2.4,"Outpatient cardiometabolic and 
respiratory disease package","The Gambia",0.00162554520711566,0.00572485256414644,0.00762198780993164,4.68888086075191,"CVD primary prevention"
"1197",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Burkina Faso",0.000943583950091867,0.00332524979240177,0.00440206950373592,4.6652653463503,"Depression chronic treatment"
"1198",3.9,"First-level hospital surgical package","Mozambique",8.50188164849972e-05,0.000298692669209289,0.000395574608814949,4.65278893743191,"Repair of gastrointestinal perforations"
"1199",3.6,"First-level hospital surgical package","Afghanistan",0.00174952962250926,0.00613140332282754,0.00811158059816426,4.6364351273631,"Management of bowel obstruction"
"1200",5.6,"Trans fat regulations","Djibouti",3.01522212807865e-05,4.68575329872716e-05,0.000139506578394489,4.62674298836433,"Trans fat regulations"
"1201",3.3,"First-level hospital surgical package","Madagascar",0.00595000496401326,0.0206869949825872,0.0274822680317573,4.61886472330278,"Cervical cancer screening and treatment"
"1202",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Myanmar",0.000717829532466608,0.000553185389278142,0.00329216969402499,4.5862834351666,"IDU harm reduction measures"
"1203",3.3,"First-level hospital surgical package","Honduras",0.00535933154797401,0.00411604645015584,0.0244351402640559,4.55936342906293,"Cervical cancer screening and treatment"
"1204",5.5,"Sodium regulations","El Salvador",0.000411812363520147,0.00063457406319342,0.00187633696224599,4.55629099186623,"Sodium regulations"
"1205",1.1,"Outpatient mental, neurological, and 
substance use disorder package","Kyrgyzstan",0.00018461921162573,0.000142431727447109,0.000839859999337353,4.54914736089309,"IDU harm reduction measures"
"1206",5.6,"Trans fat regulations","Senegal",0.000236517373474537,0.000360645397966406,0.00107019287351197,4.5247960341788,"Trans fat regulations"
"1207",5.6,"Trans fat regulations","Zambia",0.000219897910600584,0.000337464489274892,0.000993859928604151,4.51964243720972,"Trans fat regulations"
"1208",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Guinea",0.0100007533830221,0.0338864944008292,0.0451327588646562,4.51293588953772,"CVD primary prevention"
"1209",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Burundi",0.00879693060850333,0.0297571070070106,0.0396990889620022,4.51283416100021,"Heart failure acute treatment"
"1210",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Sierra Leone",0.00482069236578537,0.0162570605099353,0.0217267756993958,4.50698241057665,"Asthma/COPD acute treatment"
"1211",4.2,"Referral hospital NCDs package","Nepal",0.0016550376586754,0.00125713813219896,0.00745075668765543,4.501865349468,"Management of acute ventilatory failure"
"1212",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Guinea",0.000651148903801854,0.0022006826431333,0.00292487489500579,4.49186795513033,"Depression chronic treatment"
"1213",3.7,"First-level hospital surgical package","Bolivia",0.0035327522768644,0.00272180173766046,0.0158443932007752,4.48499978459808,"Management of appendicitis"
"1214",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Vietnam",0.210445504058337,0.158888551677006,0.943250708008899,4.4821613663337,"Asthma/COPD acute treatment"
"1215",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Liberia",0.00348203584885565,0.0115926371250296,0.0155664455143145,4.47050122112623,"CVD primary prevention"
"1216",4.2,"Referral hospital NCDs package","Lesotho",9.1319278693569e-05,6.91368279049645e-05,0.000408144201339708,4.46941989882856,"Management of acute ventilatory failure"
"1217",3.3,"First-level hospital surgical package","Cambodia",0.00709410897811123,0.00532830185696393,0.031610057497684,4.45581786172392,"Cervical cancer screening and treatment"
"1218",3.6,"First-level hospital surgical package","Timor-Leste",0.000388647142984508,0.00029289669182814,0.00173017337421681,4.45178462121301,"Management of bowel obstruction"
"1219",3.9,"First-level hospital surgical package","Guinea-Bissau",8.93386190463308e-06,3.00005701267859e-05,3.97249183029224e-05,4.44655611727344,"Repair of gastrointestinal perforations"
"1220",3.3,"First-level hospital surgical package","Bangladesh",0.0848989778119549,0.063140772349632,0.374605356135871,4.41236591759202,"Cervical cancer screening and treatment"
"1221",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Kenya",0.0697216034866945,0.0512541787573485,0.306350372494051,4.39390887721787,"CVD secondary prevention"
"1222",4.4,"Referral hospital NCDs package","Senegal",0.000317367736132714,0.000232649911106218,0.00139124572978055,4.38370247314232,"Treatment of early-stage colorectal cancer"
"1223",3.3,"First-level hospital surgical package","South Sudan",0.00256218531964842,0.00839520932801294,0.0112126131224485,4.37619130687513,"Cervical cancer screening and treatment"
"1224",5.3,"Tobacco regulations","Uganda",5.53878935367628e-05,0.00174582483702917,0.00024205492546316,4.3701774883802,"Tobacco regulations"
"1225",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Algeria",0.0999728375728104,0.0738600821986819,0.436487389015339,4.3660598179725,"Asthma/COPD acute treatment"
"1226",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","Iran",0.592289065042186,0.436422098114839,2.57833473648407,4.35316957320565,"Heart failure acute treatment"
"1227",4.4,"Referral hospital NCDs package","Zimbabwe",0.000428170591619509,0.000311147820330111,0.00186011288808702,4.34432659434022,"Treatment of early-stage colorectal cancer"
"1228",3.3,"First-level hospital surgical package","Mali",0.00473172874751421,0.0154150367500579,0.0205504276192328,4.34311193980188,"Cervical cancer screening and treatment"
"1229",3.7,"First-level hospital surgical package","Djibouti",6.90279353269629e-05,5.11623246092932e-05,0.000299572304459906,4.33987056169259,"Management of appendicitis"
"1230",3.7,"First-level hospital surgical package","Indonesia",0.00962093896597912,0.00713218045803062,0.0416807512466467,4.33229556845077,"Management of appendicitis"
"1231",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Nigeria",0.0557882667164915,0.0423172265038279,0.241580838726853,4.33031626443128,"Schizophrenia chronic treatment"
"1232",2.1,"Outpatient mental, neurological, and 
substance use disorder package","Mozambique",0.00157143118358965,0.00514113826746428,0.00679708718097773,4.32541192510321,"Depression chronic treatment"
"1233",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Nicaragua",0.0100929352660431,0.0073685376395869,0.0435286068379476,4.31277975044548,"Asthma/COPD acute treatment"
"1234",2.6,"Outpatient cardiometabolic and 
respiratory disease package","Swaziland",0.00241353833935184,0.00176704478240387,0.0103966176280607,4.30762480899835,"CVD secondary prevention"
"1235",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Honduras",0.0181372581454212,0.0131354996976096,0.0780193137794601,4.30160463913099,"Asthma/COPD acute treatment"
"1236",5.3,"Tobacco regulations","Malawi",1.67220732053274e-05,0.000521346007458415,7.17724743873962e-05,4.29207990576973,"Tobacco regulations"
"1237",2.4,"Outpatient cardiometabolic and 
respiratory disease package","Burkina Faso",0.0144179425229573,0.0464838513008422,0.0618057408688459,4.28672404335323,"CVD primary prevention"
"1238",4.4,"Referral hospital NCDs package","Kyrgyzstan",0.000247111275355871,0.00017789343315882,0.00105754566469737,4.27963338853872,"Treatment of early-stage colorectal cancer"
"1239",3.3,"First-level hospital surgical package","The Gambia",0.000567309605052688,0.00180910675412337,0.00242524974758204,4.27500209053714,"Cervical cancer screening and treatment"
"1240",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","Uzbekistan",0.0389283264757607,0.027985381606127,0.166079521388545,4.26628977980743,"Asthma/COPD acute treatment"
"1241",2.12,"Outpatient mental, neurological, and 
substance use disorder package","Comoros",0.000192878414723213,0.00014450020933941,0.000821553773240109,4.2594386438683,"Schizophrenia chronic treatment"
"1242",2.1,"Outpatient mental, neurological, and 
substance use disorder package","The Gambia",0.000150678261795993,0.000480524214720497,0.000638198044457031,4.23550176946629,"Depression chronic treatment"
