IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,true,Sex,Male,MLE,,,,,,,,,,31.5,,,,,,31.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,31.6,,,,,,31.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,31.6,,,,,,31.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,TCD,Chad,Year,2016,true,Sex,Male,MLE,,,,,,,,,,31.7,,,,,,31.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,31.7,,,,,,31.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Female,FMLE,,,,,,,,,,31.9,,,,,,31.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32,,,,,,32,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,32.1,,,,,,32.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,32.3,,,,,,32.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,32.3,,,,,,32.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,32.5,,,,,,32.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,32.8,,,,,,32.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,32.9,,,,,,32.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,33.1,,,,,,33.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,33.2,,,,,,33.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,33.3,,,,,,33.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,true,Sex,Male,MLE,,,,,,,,,,33.6,,,,,,33.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,33.6,,,,,,33.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,33.8,,,,,,33.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,KEN,Kenya,Year,2016,true,Sex,Male,MLE,,,,,,,,,,33.8,,,,,,33.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,34,,,,,,34,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,PAN,Panama,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,34,,,,,,34,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,34,,,,,,34,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,34.3,,,,,,34.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,34.9,,,,,,34.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,RWA,Rwanda,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,35,,,,,,35,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,35.1,,,,,,35.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,HTI,Haiti,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,35.1,,,,,,35.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,GRD,Grenada,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,35.7,,,,,,35.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36,,,,,,36,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,36.3,,,,,,36.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,UGA,Uganda,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.3,,,,,,36.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.4,,,,,,36.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.4,,,,,,36.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,36.5,,,,,,36.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,TGO,Togo,Year,2016,true,Sex,Male,MLE,,,,,,,,,,36.5,,,,,,36.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.6,,,,,,36.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,true,Sex,Male,MLE,,,,,,,,,,36.8,,,,,,36.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,36.8,,,,,,36.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,36.9,,,,,,36.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,BEN,Benin,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37,,,,,,37,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,37,,,,,,37,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.3,,,,,,37.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BRB,Barbados,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,37.4,,,,,,37.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ALB,Albania,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,37.6,,,,,,37.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,CAF,Central African Republic,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,37.6,,,,,,37.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,37.7,,,,,,37.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,37.8,,,,,,37.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,38,,,,,,38,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,COG,Congo,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,38,,,,,,38,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38,,,,,,38,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,COL,Colombia,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.3,,,,,,38.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2016,true,Sex,Male,MLE,,,,,,,,,,38.3,,,,,,38.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,38.3,,,,,,38.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,true,Sex,Male,MLE,,,,,,,,,,38.4,,,,,,38.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.5,,,,,,38.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,true,Sex,Male,MLE,,,,,,,,,,38.6,,,,,,38.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,38.8,,,,,,38.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.1,,,,,,39.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.4,,,,,,39.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,PER,Peru,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,39.6,,,,,,39.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,39.8,,,,,,39.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,39.9,,,,,,39.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,39.9,,,,,,39.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,COM,Comoros,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,4.1,,,,,,4.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.2,,,,,,4.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.5,,,,,,4.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.7,,,,,,4.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,true,Sex,Male,MLE,,,,,,,,,,4.8,,,,,,4.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40,,,,,,40,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.3,,,,,,40.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.3,,,,,,40.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.4,,,,,,40.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,40.4,,,,,,40.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,GNB,Guinea-Bissau,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.5,,,,,,40.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,true,Sex,Male,MLE,,,,,,,,,,40.6,,,,,,40.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,SYC,Seychelles,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,40.9,,,,,,40.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,40.9,,,,,,40.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.2,,,,,,41.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,HND,Honduras,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.3,,,,,,41.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,KNA,Saint Kitts and Nevis,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,41.3,,,,,,41.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,41.5,,,,,,41.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,41.6,,,,,,41.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,true,Sex,Male,MLE,,,,,,,,,,41.8,,,,,,41.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,42.2,,,,,,42.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.4,,,,,,42.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.5,,,,,,42.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,42.6,,,,,,42.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,LBR,Liberia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,42.7,,,,,,42.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,42.7,,,,,,42.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,43,,,,,,43,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.1,,,,,,43.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.2,,,,,,43.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,SOM,Somalia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.2,,,,,,43.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.4,,,,,,43.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,BDI,Burundi,Year,2016,true,Sex,Male,MLE,,,,,,,,,,43.7,,,,,,43.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,43.7,,,,,,43.7,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,43.8,,,,,,43.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44,,,,,,44,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,true,Sex,Male,MLE,,,,,,,,,,44.9,,,,,,44.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,DMA,Dominica,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,45.2,,,,,,45.2,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45.3,,,,,,45.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,45.4,,,,,,45.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2016,true,Sex,Male,MLE,,,,,,,,,,45.5,,,,,,45.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,45.6,,,,,,45.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,45.6,,,,,,45.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,46.1,,,,,,46.1,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2016,true,Sex,Male,MLE,,,,,,,,,,46.3,,,,,,46.3,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,46.5,,,,,,46.5,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,46.6,,,,,,46.6,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,HRV,Croatia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,46.8,,,,,,46.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,true,Sex,Male,MLE,,,,,,,,,,46.8,,,,,,46.8,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,true,Sex,Male,MLE,,,,,,,,,,46.9,,,,,,46.9,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,EUR,Europe,Country,SRB,Serbia,Year,2016,true,Sex,Female,FMLE,,,,,,,,,,47,,,,,,47,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2016,true,Sex,Male,MLE,,,,,,,,,,47.4,,,,,,47.4,,,EN,2018-08-30T07:00:00.000Z
SA_0000001413,"Alcohol, consumers past 12 months (%)",numeric,AFR,Africa,Country,AGO,Angola,Year,2016,true,Sex,Both sexes,BTSX,,,,,,,,,,47.7,,,,,,47.7,,,EN,2018-08-30T07:00:00.000Z
