,Country Code,Country,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,Super_region,Region,NCD_region,SDI,World_bank,LocID
71,MAR,Morocco,Consumer price index (2010 = 100),FP.CPI.TOTL,9.942806072,10.11811013,10.63380279,11.23989889,11.69191609,12.09912462,11.97649039,11.88687307,11.93875678,12.29093714,12.44816051,12.96542541,13.45281786,14.00231355,16.46067492,17.76407877,19.27440783,21.70240518,23.81101797,25.79480089,28.22167364,31.74727423,35.08956608,37.26790367,41.90685182,45.14568107,49.08850585,50.41327698,51.60759527,53.28998713,56.90443061,61.4489129,64.97623205,68.34402421,71.85804944,76.25833577,78.53602678,79.35138699,81.53602058,82.09436507,83.64975329,84.16821603,86.52123923,87.53157688,88.83881199,89.71177917,92.6585973,94.55076474,98.06317731,99.01621705,100,100.9069249,102.2057205,104.1278572,104.5884252,106.2178157,107.9548075,108.7695027,110.8502192,NA,North Africa and Middle East,North Africa and Middle East,"Central Asia, Middle East and North Africa",Low-middle SDI,LMIC,NA
72,MDG,Madagascar,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,0.566257492,0.590050842,0.609000761,0.613965277,0.619837935,0.643570741,0.662096861,0.697756613,0.736988395,0.782092835,0.954942738,1.03316413,1.084686115,1.118408496,1.191423201,1.358884788,1.606444596,2.097023497,2.763661073,3.297830843,3.622885529,4.005334858,4.586001555,5.273586965,6.68974531,7.292691784,8.152097868,8.852578911,10.13729868,11.15187615,15.49461644,23.09940673,27.66300742,28.90407578,30.69844545,33.74665803,37.7489052,40.73746521,47.45854631,46.6498504,53.16021106,62.92245901,69.69646263,76.86681123,84.01274079,91.53542477,100,109.4825405,115.7382024,122.4816071,129.9289887,139.5491802,148.8359016,161.1658006,172.9172443,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
73,MDV,Maldives,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.08341659,71.56150756,74.55182852,73.61199005,72.37132465,73.31235089,75.31995194,80.4377721,90.12365293,94.20641356,100,111.2734146,123.3851871,128.0806312,130.7960854,132.0428424,132.7063701,136.4453368,136.2641334,NA,"Southeast Asia, East Asia, and Oceania",Southeast Asia,East and South East Asia,Middle SDI,UMIC,NA
74,MEX,Mexico,Consumer price index (2010 = 100),FP.CPI.TOTL,0.012904548,0.013112151,0.013269364,0.013348191,0.013660259,0.014147662,0.014744098,0.01518892,0.015543422,0.016066769,0.016870656,0.017793317,0.018672964,0.02092902,0.025906781,0.029778429,0.034490783,0.044515227,0.052286381,0.061797925,0.078082699,0.099894134,0.158745185,0.320466745,0.530208407,0.836395535,1.557647148,3.611052634,7.733511878,9.2808234,11.75431806,14.41812387,16.65407157,18.27808677,19.551304,26.39411793,35.46798894,42.78348465,49.59820709,57.82437574,63.31281192,67.34440594,70.73231938,73.94844729,77.41545284,80.50282534,83.42464932,86.73397923,91.1790807,96.00916106,100,103.4073782,107.6589827,111.7569043,116.2479852,119.4106751,122.7800955,130.1978025,136.5766487,NA,Latin America and Caribbean,Central Latin America,Latin America and Caribbean,Middle SDI,UMIC,NA
75,MKD,Macedonia,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.59156586,62.5178993,72.75432317,74.54888136,75.5138159,75.92476182,74.95346654,79.90595905,84.06017818,86.00583333,86.74166667,86.3525,86.80629616,89.59592873,91.6134122,99.24654704,98.51248587,100,103.9047542,107.3502937,110.34,110.0291667,109.6991667,109.4366667,110.9158333,112.5333333,NA,"Central Europe, Eastern Europe, and Central Asia",Central Europe,Central and Eastern Europe,High-middle SDI,LMIC,NA
76,MLI,Mali,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.59406199,52.55372603,52.87238013,53.82430886,50.46432315,50.33121447,61.99637494,70.32978487,75.11605022,74.84337911,77.86449906,76.92864278,76.40732686,80.37058401,84.41549306,83.2786475,80.69719158,85.86010343,87.18537642,88.4164357,96.52509653,98.90323541,100,102.955644,108.4361051,107.7781839,108.7307431,110.3080898,108.3229335,110.2292627,NA,NA,Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
77,MMR,Myanmar,Consumer price index (2010 = 100),FP.CPI.TOTL,0.155438057,0.155210476,0.152707081,0.148610617,0.147927873,0.174099727,0.218478089,0.220298739,0.22553311,0.215747113,0.207099022,0.211423067,0.227581342,0.284931841,0.356767891,0.469705133,0.574845816,0.568196648,0.533850831,0.564132425,0.567563213,0.569370589,0.59957422,0.633450663,0.664149656,0.709362086,0.775513377,0.967530489,1.122749492,1.428120809,1.679852451,2.221975078,2.708881151,3.57116155,4.431768132,5.548339368,6.451353606,8.367227091,12.6753073,15.0076961,14.99131287,18.15467558,28.51636793,38.95042641,40.716522,44.53109747,53.43575273,72.15140982,91.48765373,92.8346659,100,105.0214601,106.5627375,112.4059839,118.0784517,129.2787509,138.2826787,144.6059685,154.5444937,NA,"Southeast Asia, East Asia, and Oceania",Southeast Asia,East and South East Asia,Low-middle SDI,LMIC,NA
78,MNE,Montenegro,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.20547945,84.60958904,88.28767123,96.02054795,99.34931507,100,103.4501431,107.7384073,110.115001,109.3326184,111.0258435,110.724536,113.3600412,116.3201173,NA,"Central Europe, Eastern Europe, and Central Asia",Central Europe,Central and Eastern Europe,High-middle SDI,UMIC,NA
79,MNG,Mongolia,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.288335986,8.424520119,15.80271563,15.80959235,23.22270264,31.7120205,34.67932763,37.30279848,41.62825894,44.2414147,44.64714151,46.93709117,50.80524936,57.26593315,60.18372785,65.98375788,84.43708726,90.84309057,100,108.4091751,123.9307693,136.9288082,153.6689686,163.7804749,165.5089375,172.2128758,183.9234183,NA,"Central Europe, Eastern Europe, and Central Asia",Central Asia,"Central Asia, Middle East and North Africa",Middle SDI,LMIC,NA
80,MOZ,Mozambique,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.0342,45.1355,49.2643,49.2643,49.2643,49.2643,49.2643,79.8442,89.2792,91.2949,107.217,113.8,116.094,120.2,122.516,135.447,164.1,NA,NA,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
81,MRT,Mauritania,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.89515439,22.44836086,24.27842814,24.5988205,27.78010776,29.61365756,31.28051163,34.45292405,37.68128161,39.23686236,41.8044405,43.76143438,45.78555256,49.46289551,51.478101,53.15323313,55.65935298,57.82767732,60.8069023,67.1111329,75.24879313,79.94509535,85.74439924,92.04372763,94.08794549,100,105.6863196,110.8675146,115.445347,119.5256111,123.4158433,125.2321671,128.0552465,131.9831618,NA,Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,Low-middle SDI,LMIC,NA
82,MUS,Mauritius,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,2.913207627,2.968429638,3.021432908,3.097116647,3.15529698,3.375445445,3.453594452,3.506844249,3.517937956,3.707763621,4.206487411,5.431232734,6.231705372,7.039068243,7.684726705,8.341397295,9.548094708,13.55824812,15.51898652,17.2905864,18.25704338,19.606086,20.91943965,21.26098152,21.37127109,23.32873294,26.28449322,29.82976901,31.91815524,33.40028094,36.91326853,39.61660125,42.00521762,44.75696824,47.81536555,51.07197123,54.60060842,56.89344535,59.95962899,63.80863767,66.31060854,69.43408395,72.86216275,79.35673239,86.36178346,94.76675678,97.15117488,100,106.5224925,110.6259098,114.5457129,118.231441,119.7525473,120.9233382,125.3575934,129.3891611,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,High-middle SDI,UMIC,NA
83,MWI,Malawi,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47155664,0.52726963,0.579053637,0.657240415,0.788861374,0.871841512,0.994307938,1.244427049,1.666439203,1.873850259,2.095405657,2.35974769,2.920219694,3.585232863,4.827503005,8.850057285,12.17785981,13.29059378,17.24436618,24.97056033,32.35722375,39.70231354,45.5562746,49.91910694,55.62476406,64.19673192,73.16777221,78.98622704,85.86798253,93.09982204,100,107.6228226,130.5155584,166.1245533,205.6490149,250.6189997,305.0311745,340.2421245,382.5008024,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
84,MYS,Malaysia,Consumer price index (2010 = 100),FP.CPI.TOTL,21.30924128,21.27079776,21.29386387,21.95509236,21.86667227,21.84360616,22.0550455,23.06418781,23.02766647,22.93347986,23.35635854,23.733105,24.50005316,27.08730183,31.78125522,33.20750968,34.08209969,35.71402697,37.44975175,38.81834094,41.40943396,45.42614906,48.06945126,49.85005692,51.79284953,51.97229041,52.35532767,52.50716226,53.84951808,55.36441321,56.81374339,59.28987571,62.11635944,64.31315752,66.7088037,69.01064107,71.41811832,73.31963614,77.18383172,79.3021893,80.51927191,81.66005666,83.13636633,84.04228364,85.23675238,87.77260621,90.9405264,92.78421205,97.83239896,98.40306356,100,103.1744709,104.8908515,107.0988169,110.4649225,112.7895351,115.1474754,119.6050658,120.6632228,NA,"Southeast Asia, East Asia, and Oceania",Southeast Asia,East and South East Asia,High-middle SDI,UMIC,NA
85,NAM,Namibia,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.57347696,67.03881609,69.8119653,71.4050367,74.94755974,79.85503707,87.11756766,95.35168191,100,105.0055952,112.064069,118.3406934,124.6713597,128.9047761,137.5772257,146.0298654,152.2924657,NA,Sub-Saharan Africa,Southern Sub-Saharan Africa,Sub-Saharan Africa,Low-middle SDI,UMIC,NA
86,NER,Niger,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,11.66688483,11.78402223,12.29942678,13.5996519,13.6582206,13.2589773,14.67048294,14.8344753,15.45627966,16.96344751,18.96259243,19.60684812,21.39416959,26.42814926,32.57298193,35.86063823,38.46694533,42.43107011,52.15347413,58.22509593,56.77552063,61.52446597,60.95634959,59.00113119,55.04091099,54.27366104,52.73037582,52.32137107,48.24206119,46.08293086,45.52300714,61.92998069,68.47182332,72.09320049,74.20802031,77.58301278,75.79695482,77.99518,81.11928808,83.25180545,81.90778189,82.12282566,88.5263512,88.56219183,88.60997933,98.62743486,99.20234068,100,102.9423851,103.4108655,105.7864521,104.8023342,104.198578,105.9219071,108.8838789,112.1151209,NA,Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
87,NGA,Nigeria,Consumer price index (2010 = 100),FP.CPI.TOTL,0.066485069,0.070659765,0.074380448,0.072376151,0.072996265,0.075991637,0.08335549,0.080249383,0.079867349,0.08797866,0.100081955,0.116094182,0.120108312,0.126597361,0.142642808,0.19109028,0.237525218,0.273362629,0.332707594,0.371666757,0.40873034,0.493798662,0.531810035,0.655255543,0.772025576,0.829428339,0.876848014,0.975846983,1.507793125,2.268726379,2.435804472,2.752628904,3.979994277,6.255168068,9.822597313,16.9769354,21.94579455,23.81774322,26.19865489,27.93257969,29.86922705,35.50663929,40.07867982,45.70243345,52.55689987,61.94539819,67.0494057,70.65815468,78.83894418,87.93512356,100,110.8400275,124.3822202,134.9246423,145.8029225,158.9388723,183.8530818,214.2321193,240.142919,NA,Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,Low-middle SDI,LMIC,NA
88,NIC,Nicaragua,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.6964165,45.71501622,48.45153623,50.26855346,52.93398707,57.41760727,62.92918073,68.6810335,76.32312728,91.45510553,94.82705674,100,108.082388,115.8573492,124.1243131,131.6164177,136.877626,141.7000618,147.1564659,154.4366455,NA,Latin America and Caribbean,Central Latin America,Latin America and Caribbean,Low-middle SDI,LMIC,NA
89,NPL,Nepal,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,2.969465233,3.221034447,3.68450815,3.581034951,3.623286507,3.770304677,4.344796499,4.257922126,4.615120231,5.142617975,6.161182274,6.628568651,6.422205683,7.057930373,7.576412378,7.84654586,8.998772105,10.00167236,11.17172266,12.55447338,12.91174669,13.95148333,16.60211861,18.38690083,20.03859675,21.81138874,23.60858182,27.28147583,31.96011897,34.35885188,37.22757094,40.06541732,43.75963575,45.51439216,50.63224333,54.40490879,55.75350866,57.25233232,58.98673418,62.3531126,64.12507041,68.50887354,73.24991764,74.91211887,82.3342843,91.46912802,100,109.2270755,119.5597491,130.3681454,141.2723387,152.3889305,165.7844406,171.7976016,178.7745829,NA,South Asia,South Asia,South Asia,Low-middle SDI,LIC,NA
90,PAK,Pakistan,Consumer price index (2010 = 100),FP.CPI.TOTL,2.05492022,2.088629541,2.077842558,2.108106095,2.196216221,2.318515497,2.486089024,2.655426482,2.659957366,2.744729856,2.891568537,3.028359723,3.185326804,3.920184375,4.965424501,6.003422135,6.433166526,7.085037212,7.519965872,8.141644983,9.113613361,10.19630275,10.79824442,11.48523235,12.18435759,12.86848968,13.31971224,13.94323708,15.17553159,16.36594046,17.84740692,19.95184292,21.84907193,24.02822512,27.00008271,30.33285912,33.47953187,37.28799363,39.61029143,41.25120209,43.05250369,44.40790906,45.86908236,47.2057692,50.72006155,55.31698677,59.69869198,64.23500719,77.26579853,87.81085319,100,111.9167695,122.7529449,132.195293,141.6993203,145.2833611,150.7534528,156.9122947,164.8803909,NA,South Asia,South Asia,South Asia,Low-middle SDI,LMIC,NA
91,PAN,Panama,Consumer price index (2010 = 100),FP.CPI.TOTL,25.70051055,25.85826304,26.06202668,26.17927649,26.81112267,26.93488636,26.98699739,27.35828844,27.80123216,28.30931466,29.18217434,29.74236786,31.35129578,33.50087559,38.95082035,41.24153418,42.87057478,44.83642124,46.71978464,50.45214348,57.41852596,61.61141527,64.23025269,65.58091294,66.61882488,67.30274699,67.25806866,67.92824359,68.172256,68.31260036,68.83825581,69.70304382,70.97479089,71.29696681,72.20132028,72.91915085,73.83480874,74.81264093,75.23090441,76.16917114,77.3109174,77.54831019,78.32831505,78.63510095,78.77870287,81.28520895,83.28311268,86.75488013,94.35346515,96.62649029,100,105.8758025,111.9088168,116.4155646,119.4734332,119.6363946,120.5213857,121.576654,122.5025555,NA,Latin America and Caribbean,Central Latin America,Latin America and Caribbean,High-middle SDI,UMIC,NA
92,PER,Peru,Consumer price index (2010 = 100),FP.CPI.TOTL,4.08E-08,4.32E-08,4.61E-08,4.88E-08,5.36E-08,6.24E-08,6.79E-08,7.46E-08,8.88E-08,9.44E-08,9.91E-08,1.06E-07,1.13E-07,1.24E-07,1.45E-07,1.80E-07,2.40E-07,3.31E-07,5.22E-07,8.71E-07,1.39E-06,2.43E-06,4.00E-06,8.44E-06,1.77E-05,4.67E-05,8.31E-05,0.000154488,0.001184949,0.041457575,3.143173844,16.01541893,27.79128328,41.29228493,51.0937954,56.77987213,63.33110107,68.75362995,73.7367705,76.2951857,79.16185396,80.72696202,80.88287404,82.71032352,85.73956695,87.12537724,88.86985208,90.45172341,95.68514795,98.49468544,100,103.369311,107.1481922,110.1555382,113.7300447,117.7666516,121.9969631,125.4163418,127.0688873,NA,Latin America and Caribbean,Andean Latin America,Latin America and Caribbean,Middle SDI,UMIC,NA
93,PHL,Philippines,Consumer price index (2010 = 100),FP.CPI.TOTL,1.128957074,1.146971086,1.213457011,1.281720634,1.386604847,1.422158817,1.498955393,1.592699362,1.630268058,1.662148118,1.901189312,2.308107392,2.49746531,2.911545865,3.906234504,4.170350749,4.553990787,5.004779023,5.371855839,6.313721229,7.462850724,8.439185522,9.301816039,10.23472834,15.38678574,18.94161134,19.15908714,19.93881743,22.70235131,25.48179806,28.58480636,34.09065698,37.03984094,39.52755187,43.63307054,46.61408022,50.09899723,52.89966113,57.7849101,61.21678423,63.65145228,67.05394191,68.87966805,70.45643154,73.85892116,78.67219917,82.98755187,85.39419087,92.44813278,96.34854772,100,104.718417,107.8882057,110.6746211,114.6564986,115.4295041,116.8766424,120.2113525,126.4762928,NA,"Southeast Asia, East Asia, and Oceania",Southeast Asia,East and South East Asia,Middle SDI,LMIC,NA
94,PNG,Papua New Guinea,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.50470432,5.839115108,6.32628144,7.791908965,8.609357557,9.268545899,9.688279604,10.25019982,10.84118488,12.14910262,13.12761886,13.85423983,14.94901543,16.05832344,16.65415264,17.56242885,18.14856977,19.13677429,19.99418703,21.38445516,22.87402814,23.85981059,25.04662485,25.76113547,30.21289994,33.7249013,35.06188389,39.82125124,45.76743285,52.90527285,57.82449681,64.64746773,74.15651416,75.75750236,77.1065953,78.932836,79.65219076,88.22389614,94.32751229,100,104.440834,109.1795288,114.5951801,120.5794747,127.8093691,136.3390198,143.7313837,NA,NA,"Southeast Asia, East Asia, and Oceania",Oceania,Oceania,Low SDI,LMIC,NA
95,PRK,North Korea,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southeast Asia, East Asia, and Oceania",East Asia,East and South East Asia,Low-middle SDI,LIC,NA
96,PRY,Paraguay,Consumer price index (2010 = 100),FP.CPI.TOTL,0.410927393,0.486897163,0.493803506,0.50416302,0.511069363,0.530793054,0.546043769,0.553498727,0.557417906,0.569942236,0.565043263,0.593031308,0.647473806,0.730330346,0.914616923,0.975832783,1.019497541,1.114921011,1.233774351,1.581218023,1.936159252,2.187370058,2.299364836,2.608255888,3.138030805,3.929150853,5.176365385,6.30534486,7.729990694,9.772418631,13.41361753,16.66311361,19.19469776,22.68979529,27.35622279,31.02890906,34.06964391,36.43733632,40.6470396,43.39163578,47.28914183,50.72614517,56.05758583,64.03839055,66.80693983,71.35474345,78.19859727,84.55518642,93.14138058,95.55555556,100,108.2539683,112.2332964,115.245478,121.0409745,124.8283499,129.9298634,134.6105574,139.9621484,NA,Latin America and Caribbean,Tropical Latin America,Latin America and Caribbean,Middle SDI,UMIC,NA
97,PSE,Palestine,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.91649626,58.8084316,62.08973335,65.53223143,67.36595363,68.18969424,72.08299565,75.25683317,77.51768013,80.70152559,83.80235361,85.36086268,93.80305019,96.38632508,100,102.8772436,105.7362924,107.5596083,109.4236003,110.9901211,110.7469344,110.9823502,NA,NA,North Africa and Middle East,North Africa and Middle East,"Central Asia, Middle East and North Africa",Low SDI,LMIC,NA
98,ROU,Romania,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023388926,0.07732905,0.240652325,0.854717312,2.023623519,2.676090023,3.715197082,9.464965392,15.0584365,21.95576979,31.98222205,43.0087367,52.70285703,60.7524221,67.96638559,74.09349601,78.95292841,82.77214154,89.27041894,94.25833222,100,105.7892533,109.3172431,113.6732208,114.887603,114.2049909,112.440756,113.9463616,119.2169328,NA,"Central Europe, Eastern Europe, and Central Asia",Central Europe,Central and Eastern Europe,High-middle SDI,UMIC,NA
99,RUS,Russian Federation,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053595784,0.522154633,2.128942631,6.331779144,9.355331094,10.73630232,13.7087206,25.46346791,30.75955365,37.36578521,43.26536845,49.17684251,54.53151992,61.44900898,67.39030138,73.46034711,83.8261661,93.58967594,100,108.4404649,113.9435398,121.640048,131.1525061,151.5262558,162.1973973,168.1716639,173.0121721,NA,"Central Europe, Eastern Europe, and Central Asia",Eastern Europe,Central and Eastern Europe,High-middle SDI,UMIC,NA
100,RWA,Rwanda,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,2.301725782,2.335168184,2.409004731,2.420686947,2.433150721,2.44503861,2.520643943,2.756920891,3.614000711,4.706370249,5.043622223,5.732336227,6.493047843,7.510724622,8.055206567,8.574820915,9.652258871,10.2886325,10.84108787,11.03181839,10.90858563,11.3594391,11.6977963,11.81597659,12.31056546,14.72801161,16.13607018,18.12958302,NA,36.06606718,38.73905749,43.39371892,46.08849798,44.97964002,46.73363449,48.29587215,49.25820866,52.9277975,59.41182864,64.76726385,70.52042756,76.92419158,88.7999128,100.2505136,100,103.0801707,113.6675538,120.4015251,123.2363676,126.3524027,135.4173575,146.6292873,146.1707376,NA,Sub-Saharan Africa,Eastern Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
101,SDN,Sudan,Consumer price index (2010 = 100),FP.CPI.TOTL,0.001275557,0.001387303,0.001410372,0.001476493,0.001534827,0.001497285,0.001522925,0.001690654,0.001521015,0.001712768,0.001781754,0.001804983,0.002049644,0.002363015,0.002981135,0.003695506,0.003757402,0.004399028,0.005244979,0.006878184,0.008621967,0.010740878,0.013502666,0.017632832,0.023653799,0.034394398,0.042805029,0.05160456,0.084993001,0.141700605,0.234030024,0.523239943,1.138698147,2.293115155,4.93932749,8.316602191,19.36302737,28.39594214,33.25308407,38.57183035,41.67032687,43.70028295,47.34218458,50.99259407,55.28515389,59.99364358,64.31122817,69.44070684,79.37525023,88.30381205,100,118.0922622,160.0920692,218.5595244,299.2225073,349.8194047,349.8194047,NA,NA,NA,North Africa and Middle East,North Africa and Middle East,Sub-Saharan Africa,Low-middle SDI,LMIC,NA
102,SEN,Senegal,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,10.95361825,10.96000786,11.400891,11.72128433,12.17585949,12.92526954,14.38392637,16.77181515,22.08066879,22.31982279,24.85102141,25.70083962,28.18183416,30.64183426,32.45374528,38.09303307,42.51829485,47.52866239,53.70741589,57.02910062,54.66768309,53.66907823,53.90914503,54.08440292,53.13600214,53.07758284,52.76631752,69.80649631,75.29608466,77.36996972,78.72639278,79.6370845,80.29588276,80.88363416,83.28951853,85.23624601,85.1919257,85.63047821,87.09590107,88.93561545,94.14128764,101.0580386,98.78623214,100,103.4032283,104.8697226,105.614555,104.463087,104.6043336,105.4801699,106.8705601,107.3581651,NA,Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
103,SLB,Solomon Islands,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.459637169,2.628799849,2.713675898,3.22528986,3.550058631,3.701124955,4.020042752,4.27181996,4.615915477,5.220180776,6.076223283,6.865125201,7.293146454,8.098833519,8.873747815,10.07808213,11.18590184,13.05814513,15.00801973,16.31935936,18.77544428,20.79402241,22.7005561,25.70974922,28.18539746,31.5040466,34.05083416,38.27296864,41.34260172,44.60435186,47.69357671,52.90631017,57.28137817,61.28296477,65.77541264,73.15540541,78.76351351,92.40540541,98.95945946,100,107.3427071,113.6888144,119.818192,126.0078829,125.2840063,125.9260688,126.5414528,NA,NA,"Southeast Asia, East Asia, and Oceania",Oceania,Oceania,Low SDI,LMIC,NA
104,SLE,Sierra Leone,Consumer price index (2010 = 100),FP.CPI.TOTL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.85270279,80.22352431,86.80555556,93.28920718,100,106.7881944,113.8237847,120.10489,125.6843171,134.0972222,148.6914063,175.7826968,205.4224537,NA,Sub-Saharan Africa,Western Sub-Saharan Africa,Sub-Saharan Africa,Low SDI,LIC,NA
105,SLV,El Salvador,Consumer price index (2010 = 100),FP.CPI.TOTL,1.927769934,1.876058077,1.877861979,1.907325711,1.940848224,1.949717408,1.926567333,1.954828464,2.004435769,2.000527315,2.056899252,2.066069087,2.097787697,2.231877746,2.609043588,3.107070865,3.325643657,3.718743967,4.212411813,4.80450946,5.638907092,6.473304725,7.232551313,8.195516175,9.138588113,11.17908634,14.74912937,18.41642669,22.05572657,25.94505102,32.17164665,36.80522432,40.93273935,48.50803385,53.64300052,59.02320918,64.80094415,67.71059485,69.43522418,69.79269555,71.37788837,74.05514489,75.43666216,77.03621429,80.46582335,84.24043385,87.64132428,91.65361924,97.80167338,98.83441045,100,105.1289238,106.9473754,107.7576827,108.9875692,108.1904511,108.8439745,109.9458609,111.1446336,NA,Latin America and Caribbean,Central Latin America,Latin America and Caribbean,Middle SDI,LMIC,NA
