Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Low & middle income,LMY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.71370748,60.85126809,59.98062342,67.25596915,77.75040127,91.53636449,105.7836952,126.9901877,151.562262,155.6080266,178.6824552,207.7526419,220.9332524,237.2341168,242.4832596,231.3776369,228.4358825,249.2977614,260.2940514,268.8886122,,
Lesotho,LSO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.37423134,27.73780632,23.51197433,31.49400139,40.47373199,40.76879501,48.55776596,65.21094513,68.66407776,80.84660339,97.68080139,125.7211609,117.2889404,115.7851791,113.3366242,104.1573792,89.53188324,110.8682709,124.6897278,124.193634,,
Late-demographic dividend,LTE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.94852492,88.75126049,94.34800521,105.3180162,123.7123664,148.3333025,175.5787071,216.7000318,273.822177,285.0938108,325.1115282,385.1950746,413.407374,453.4379047,474.8899714,446.1541197,449.2343795,505.6206984,550.7823784,575.7020297,,
Lithuania,LTU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.1761322,218.8180237,254.3668823,338.8630676,366.9596863,438.9326782,536.0573731,704.2931519,936.5093384,864.7363892,805.2244873,925.4716187,896.9370728,958.9271851,1021.232971,920.1997681,988.5279541,1083.303345,1249.031006,1369.979492,,
Luxembourg,LUX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2901.199951,3109.201416,3600.867432,4607.402832,5610.353516,5818.145996,6070.73584,6671.265137,7578.749512,7670.59375,7459.835449,7174.739258,6029.475098,6356.644531,6547.034668,5421.932129,5475.139648,5713.118652,6227.083984,6220.741211,,
Latvia,LVA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.5707245,205.0204773,237.295166,280.5087891,393.2980652,440.8097534,552.3015747,775.1915283,913.5214844,744.6616211,689.0772095,764.5917358,745.5174561,807.1300049,856.7665405,775.8643189,874.7977295,932.5015869,1101.492554,1166.797852,,
"Macao SAR, China",MAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.68618393,55.9498291,63.52367401,79.60365295,93.63453674,97.53405762,110.1037979,137.5432739,155.5387726,169.9503632,169.009491,177.2804108,169.9576721,180.2019806,169.9295349,147.8561859,154.1124115,161.3648377,174.7818451,174.2237701,,
Monaco,MCO,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.094238,1431.133911,1560.809448,2214.794922,2570.476807,2628.361084,2706.862793,3039.256592,3573.772705,3523.403564,3509.566162,3677.650635,3520.154541,3818.140137,3947.679199,3366.150146,2765.32959,2751.866943,2968.849121,2905.84375,,
Moldova,MDA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.37988472,25.39859009,33.9242363,38.43836975,64.60714722,79.33213043,100.1081619,135.4436646,185.5611572,208.5300446,198.2889404,214.9824677,223.6189575,231.6622925,230.7698212,186.4364319,171.1847687,243.9454041,276.4714356,284.3071289,,
Madagascar,MDG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12315464,15.91025352,15.86859512,17.50807953,14.94954586,16.62431908,17.19594765,19.71443176,22.02349281,20.65012169,21.9508419,23.57985878,19.80637932,20.23029709,23.50832939,23.23208427,25.02086639,24.96243286,22.33701324,19.84997559,,
Maldives,MDV,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.9207306,230.1708679,247.301651,235.6195221,294.9519043,321.3184204,387.1233215,462.9902344,758.7109985,669.8102417,600.6443481,577.6629639,630.1425171,645.0605469,672.1196289,785.0316162,946.8111572,885.0842896,786.4376831,854.3706055,,
Middle East & North Africa,MEA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.3807421,154.4076728,153.0258862,149.9256472,165.1746378,184.4137133,206.3817766,241.9452035,287.8550938,313.9743749,341.2275058,390.1220429,412.0812591,430.6179942,451.9355539,428.0935166,455.4429234,484.2107419,508.9157102,512.7647635,,
Mexico,MEX,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.4615173,363.673584,385.0985107,411.4224243,445.6203919,483.0953674,512.8331909,556.0402832,570.8305054,490.5658569,531.8894653,563.1089478,580.2183838,623.0515747,606.9298096,550.3400269,485.624176,506.892334,521.0083008,540.3723145,,
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.5645752,387.9553528,362.4295349,351.1767578,421.3297424,544.329773,560.8032227,477.0515747,462.4761353,438.0761108,449.9428406,454.5555725,471.6871338,491.7562256,475.4370728,545.7212524,604.848999,587.0836792,646.1723023,664.3184815,,
Middle income,MIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.08224847,64.38915575,63.65688746,71.41791797,82.63556229,97.44062509,112.6741014,135.4283535,161.9896178,166.4851113,191.7666441,223.4444415,238.2595422,255.4076488,261.3630715,249.4311478,245.7574964,269.1583012,282.4951697,292.4724826,,
North Macedonia,MKD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.4736481,152.1587219,175.036026,217.2165527,233.9918213,233.1067352,245.6707306,265.3627014,314.1453247,296.6654053,305.2322998,329.9504395,310.7749939,350.2098999,343.8786621,306.9151001,327.4913635,358.3068848,399.0970764,436.8871765,,
Mali,MLI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.7887373,13.90679646,16.81324387,19.8693943,23.00780487,25.40553093,28.53666687,31.38578033,35.15919876,36.67557144,33.23125458,33.62852859,29.215271,31.93977737,38.01742554,30.89645576,29.46280289,30.49655342,33.39861298,34.28177643,,
Malta,MLT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.1015015,685.9840088,830.6463013,1074.09314,1223.857422,1379.686401,1474.484497,1596.123169,1751.165039,1677.362305,1733.668823,1960.061157,1898.60144,2121.082275,2456.434814,2243.467041,2321.15332,2551.716064,2753.510986,2531.910889,,
Myanmar,MMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.33537483,4.48454952,6.86361122,6.37247419,6.79912138,7.41623688,8.21358681,9.61486912,14.25486851,18.11137199,19.6023674,26.56099129,36.11348343,36.53030014,52.62075806,61.70107269,57.93581772,57.859272,59.20605469,60.01587296,,
Middle East & North Africa (excluding high income),MNA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.08070361,85.05642538,86.27963979,83.67914524,96.33685252,108.0104084,121.2065693,148.0531911,181.3626112,202.9123889,225.5398673,255.5886536,264.8336142,254.3373115,253.2966312,239.661564,262.1822083,263.6764097,273.3836498,276.5582692,,
Montenegro,MNE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.4375,541.6729736,603.7141113,585.7900391,583.2915039,601.9786987,616.2849121,731.4810791,735.1588745,,
Mongolia,MNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.00856018,26.48761559,29.65744781,26.50799942,33.172966,37.50867462,50.02914047,66.53733063,97.36168671,76.45706177,98.84479523,134.7506256,167.7624207,177.5317078,173.6838226,166.0827637,161.9085999,146.9620819,159.3799133,163.441864,,
Northern Mariana Islands,MNP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08691597,8.61284161,10.01789761,11.07119751,14.07469845,18.23710632,17.79965973,18.95361328,23.89216423,27.08139992,25.66654205,29.74784279,34.50271606,40.67847824,42.67788315,39.61871719,30.76436615,35.80190659,40.72650528,39.46094131,,
Mauritania,MRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.85624313,23.078022,25.60134125,28.94956589,30.71713829,33.04816818,34.03960037,39.0368576,47.59680939,43.21328354,42.46692276,46.50239563,48.08863068,54.26546097,58.04791641,55.98908615,47.58857727,52.66540146,57.29694748,57.88484573,,
Mauritius,MUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.9770737,119.4685364,135.9414368,162.0018463,189.9288025,197.6750488,209.1485443,235.8505707,321.8163147,310.1556091,367.1207886,396.6121521,398.1218872,452.455658,559.4445801,529.161377,553.2136231,609.1685181,656.6224976,685.9456177,,
Malawi,MWI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.47427797,6.19080305,11.26799107,12.50175095,16.20174026,17.5325985,21.31405258,25.46150398,33.32744598,36.23827744,34.66256714,40.08781815,33.20030212,40.3452301,36.05779648,35.68380356,34.72793579,38.38741684,37.43349457,30.40028763,,
Malaysia,MYS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.7465973,114.0321503,121.0818405,142.1013794,154.2668457,163.0950012,202.2008667,232.9589081,266.9122315,249.0953674,290.1766052,349.5854492,379.3654785,390.8279419,425.9501038,380.110321,361.8544617,380.0152283,426.4685974,436.61203,,
North America,NAC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4294.735943,4616.423389,5011.739435,5420.5301,5785.281248,6143.742002,6529.37667,6889.649173,7112.954272,7332.927399,7608.807329,7814.164536,8059.572317,8214.550605,8563.774703,8915.797626,9257.696039,9573.807895,9955.470149,10317.57002,,
Namibia,NAM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.9229584,185.4050446,176.7079163,259.2511292,352.8094177,380.7490845,410.65448,466.2352905,412.3946838,383.7663269,517.328186,562.7150879,550.6506348,488.7659302,459.9602966,488.7356567,423.8866272,468.0405579,464.4840698,427.2562256,,
New Caledonia,NCL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.24822903,9.8859024,11.05829048,12.78417873,14.30790138,18.20683098,19.47831345,20.97223282,24.93084717,24.66652679,23.88655853,24.9305191,22.76792526,24.63416481,25.06328392,25.8883419,22.57229996,28.87143326,30.2661438,31.39763641,,
Nigeria,NGA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.73399544,18.60057449,18.20248985,39.43843842,44.63315582,54.55794525,66.54981232,70.0737381,81.22611237,69.0075531,76.75747681,84.46363068,92.61081696,102.5545425,107.9087524,97.80262756,79.37476349,73.88726044,66.5456543,71.46572876,,
Nicaragua,NIC,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.80468369,57.04565811,57.37988281,61.17759705,65.40616608,72.34895325,77.98773193,92.37856293,107.4519959,111.0123215,115.9510269,123.3549881,131.8300629,138.3856812,154.2833862,163.2299347,169.6340332,180.0031128,173.4938355,160.7587891,,
Netherlands,NLD,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2028.159912,2175.732666,2544.809082,3244.355713,3689.429932,3823.501465,4080.232422,4696.138184,5382.472168,5282.73584,5191.728027,5562.096191,5284.686523,5532.687012,5601.902344,4676.562012,4753.674316,4934.575195,5336.984375,5335.30127,,
Norway,NOR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2948.931641,3099.003418,3889.959473,4632.568359,5097.344238,5584.689453,5892.987305,6895.560547,7768.050293,7301.959961,7859.516113,8900.37207,8970.120117,9241.265625,9118.317383,7565.549805,7496.768555,7815.786621,8271.858398,8007.397949,,
Nepal,NPL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55345249,10.52144337,10.71954441,11.33715725,13.22838974,14.45738506,13.94222355,17.40269661,19.09256172,21.09090996,29.98280716,34.68226624,34.3300705,36.02222443,43.16950226,47.8875351,48.31941986,50.3108139,51.13627625,53.24640274,,
Nauru,NRU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.1725769,346.1297607,298.3062134,275.3777466,219.6869965,335.6072388,371.0635376,597.4285889,819.3568726,579.8527832,628.5897217,673.3822022,884.7608032,856.9418335,793.5437622,1033.647095,1045.155273,1215.30481,967.1387329,1049.447021,,
New Zealand,NZL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053.891602,1049.376099,1246.313477,1610.937622,1983.658813,2295.177979,2301.891846,2699.412842,2839.178955,2700.977051,3216.223633,3625.772461,3805.97168,3954.666992,4143.788086,3582.272949,3746.476807,3940.390381,4037.462891,4211.046387,,
OECD members,OED,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2151.391425,2227.952446,2411.310574,2733.827323,3011.924035,3174.908266,3345.99182,3634.88706,3888.97652,3929.470563,4058.118841,4353.728833,4363.575292,4392.515119,4507.032537,4348.939775,4484.775849,4634.427304,4857.985916,4947.709161,,
Oman,OMN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.5175171,261.3163757,274.3796082,287.6635132,301.3301086,320.2121887,333.23526,384.2087097,445.4979248,476.1199036,529.0809326,533.0320435,559.0185547,584.1394043,710.041626,695.1911621,636.8901367,600.7910767,677.9642334,624.7444458,,
Other small states,OSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.4944149,225.1148792,249.0827004,312.9452041,362.1087819,394.2944412,418.7395787,487.6012368,534.2879116,509.7059433,522.9916018,567.8809168,570.8412434,620.2934772,659.3478985,613.0613162,622.2425812,656.1729631,683.2260565,674.9100849,,
Pakistan,PAK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.58189678,13.58520222,15.18973827,14.45083237,15.63451576,19.88389397,24.99266052,28.44916725,25.72966003,24.05052757,25.25600243,27.06708336,27.04106331,29.97559357,34.69661713,35.98087311,39.42575455,42.25715637,42.87313461,39.49928665,,
Panama,PAN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.2023315,281.0045166,291.9536438,286.9850464,326.210907,304.4779968,350.7443848,427.2287293,489.8159485,530.0705566,572.6137085,616.9995117,703.8284302,790.7766724,885.6642456,928.0967407,1050.243652,1046.336792,1131.660156,1192.820801,,
Peru,PER,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.07585907,89.9174881,98.33521271,98.09124756,106.0334702,124.2922592,137.2199249,159.6578064,192.4782562,209.9601288,241.9286957,264.8850403,309.8473816,323.1655273,334.6873169,312.7217102,313.5171814,334.8233337,365.8638306,370.1099548,,
Philippines,PHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.77544785,28.20890999,27.33049011,32.2433815,34.17014694,46.57011795,54.86775589,65.47948456,77.18696594,79.30064392,91.60559845,98.64657593,112.5436096,122.7274628,109.599823,116.9888153,121.5583191,123.6938324,128.582489,142.0787659,,
Palau,PLW,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.1436768,639.4606934,665.6698608,701.3195801,828.7808838,873.7719116,934.9093018,1003.277954,1000.245483,1037.087769,1183.166748,1176.575806,1392.048584,1535.45105,1678.012085,1805.98584,2031.472778,1947.853271,1726.661255,2355.695801,,
Papua New Guinea,PNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.84069252,17.44826126,19.96473694,21.63471603,25.62973022,27.67082405,30.49430084,33.9405365,35.72151947,37.88201141,41.08378601,55.21439743,74.42443085,81.8216095,95.54537964,48.73184967,58.48953247,60.09675598,63.48856354,65.08071899,,
Poland,POL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.0044861,282.8210449,315.8314514,339.3352051,392.0033875,465.7001953,524.0974731,660.9246826,892.5968628,759.6057739,809.1994019,866.0946655,815.1418457,878.088501,911.2981567,803.9596558,813.4727783,909.578186,978.7356567,1014.038208,,
Pre-demographic dividend,PRE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.85619559,17.7386672,18.44805138,25.87778709,31.07631388,35.29256434,41.98605635,48.68212702,57.47123548,54.20996581,56.1793477,63.03691572,64.71112275,71.55132905,72.8809538,67.28467573,63.10217142,65.44765204,59.27918164,59.75426245,,
Puerto Rico,PRI,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,995.3421021,1015.549683,1139.402954,1443.37793,1723.744019,1814.354492,1857.645142,2112.528809,2391.981201,2346.541992,2259.303711,2255.969238,1980.018677,2030.630127,2059.926514,1790.534058,1875.242188,1998.064697,2216.306641,2221.439209,,
Paraguay,PRY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1265335,87.77079773,61.89070129,67.00151825,82.83692169,89.03581238,114.0006409,149.4503326,203.9134522,200.3764801,237.3345795,310.1144104,338.6645508,360.0349731,405.4724426,362.2713928,355.4480896,375.3178101,390.0476379,388.3932495,,
West Bank and Gaza,PSE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.32945982,86.11225856,94.64440117,100.8159304,124.7685733,147.9477493,146.4387924,153.9225265,156.6953587,152.4511115,170.1078493,175.8147886,182.5058556,189.2474005,197.3490592,188.1759217,193.0113053,198.6872587,208.3504621,227.3346363,,
Post-demographic dividend,PST,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2478.020161,2571.464638,2790.688087,3173.243464,3498.717943,3687.696578,3890.007095,4223.684133,4516.607482,4590.574344,4742.600061,5102.371311,5123.880336,5156.307131,5307.741309,5148.14129,5329.483355,5514.985369,5797.448428,5919.377857,,
French Polynesia,PYF,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,602.1158447,659.9840698,742.269043,1218.352417,1295.111816,1321.939453,1311.676025,1290.986938,1283.849243,1270.248535,1206.003052,1318.521973,1487.32019,1765.828369,2031.838135,1891.78418,1856.355713,1760.478882,1730.181885,1807.153931,,
Romania,ROU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.89345551,78.8175354,96.57698822,143.5455322,190.7950592,254.5296173,291.0040894,415.0679016,521.3156128,449.3769226,472.2075195,426.5997315,401.671051,495.2362366,503.3475342,442.240387,476.2450562,555.1130981,687.1541138,738.5581665,,
Russian Federation,RUS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.4120636,118.1094894,140.7553864,164.6477356,209.1970978,271.884613,352.5519409,461.5053101,609.1602173,515.8544922,566.0908814,682.6605835,757.0445557,807.0765381,737.649231,498.0559692,464.8977661,579.6721802,609.0091553,653.4172363,,
Rwanda,RWA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.322052,7.92092705,7.30057716,17.31920624,20.55388832,25.63013649,27.92610168,34.48757553,41.12966919,45.26019287,49.31543732,53.07389832,58.79287338,48.98834229,51.92441177,49.98083878,51.84296036,49.34806442,52.29534531,51.39912415,,
South Asia,SAS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.49122579,18.26152417,18.83124947,20.19021948,22.91645673,25.53949965,27.75485878,33.29763854,35.11483715,35.6080152,41.42784203,44.72550564,44.97081417,51.35324914,53.05863414,55.10007501,56.99021631,55.38105682,58.09666753,60.57945225,,
Saudi Arabia,SAU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.2592163,387.4862976,369.5001831,382.3901062,400.875824,471.1194458,556.0655518,587.9784546,596.5264893,691.3226929,702.6710815,881.395752,1014.699646,1109.505737,1278.976563,1237.333496,1160.051636,1302.768555,1341.519775,1316.260254,,
Sudan,SDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.23164654,16.57659912,18.30408287,24.7358799,32.12231064,40.80571747,61.05639648,90.58113861,92.22037506,95.33586884,93.45315552,134.8076477,102.5439377,127.1628647,116.9351425,158.8953095,165.8524628,192.6066589,59.51420593,46.92884064,,
Senegal,SEN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.72433662,23.85724831,26.9206295,35.739254,42.58594131,36.47798538,38.67741013,40.8911171,49.23475647,50.28383255,51.21483612,57.59818649,56.22806931,60.20170975,61.39787674,53.43446732,54.10780716,54.4282608,61.79673004,59.09758377,,
Singapore,SGP,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.2903442,696.6171875,757.1998291,852.968811,867.5126343,908.9459839,990.8016968,1121.342529,1295.249878,1328.52478,1496.776001,1676.001831,1828.897583,2078.594482,2206.107422,2302.599609,2476.174561,2625.00415,2667.674805,2632.713867,,
Solomon Islands,SLB,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.11304855,63.79349136,80.39586639,55.79892731,66.97502899,91.49902344,89.64290619,90.48252869,79.02152252,100.4435577,134.5846558,116.645958,107.0663071,107.6438904,115.3221664,100.5403976,100.4202194,98.58231354,96.3806076,111.9044876,,
Sierra Leone,SLE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.31109047,25.17224312,28.83034897,28.85776711,29.22132874,32.27239609,33.61574173,36.16654587,40.33549118,43.41863632,43.97432327,59.54337692,59.97774506,82.92144012,140.9924011,120.9123917,87.09645844,46.68696976,44.26722717,46.15795517,,
