"Code","year_id","Intervention","location_name","Adjusted.cost","Baseline.cost","Incremental.cost"
3.6,2025,"Management of bowel obstruction","Democratic Republic of the Congo",7949001.79843931,259555.293616068,7689446.50482325
3.6,2025,"Management of bowel obstruction","Djibouti",527096.435552935,49608.1456315903,477488.289921345
3.6,2025,"Management of bowel obstruction","Dominican Republic",12343343.3883837,7855107.33763874,4488236.05074494
3.6,2025,"Management of bowel obstruction","Ecuador",21258409.1305327,13528365.3338127,7730043.79672
3.6,2025,"Management of bowel obstruction","Egypt",27888003.584845,2624740.67732441,25263262.9075206
3.6,2025,"Management of bowel obstruction","El Salvador",3279836.12254611,308688.781243626,2971147.34130249
3.6,2025,"Management of bowel obstruction","Equatorial Guinea",2151281.92074841,1369033.10949361,782248.811254799
3.6,2025,"Management of bowel obstruction","Eritrea",308170.107194252,10062.4956226762,298107.611571576
3.6,2025,"Management of bowel obstruction","Ethiopia",6522155.97810421,212963.299294621,6309192.67880959
3.6,2025,"Management of bowel obstruction","Fiji",460458.983000565,293027.860292763,167431.122707802
3.6,2025,"Management of bowel obstruction","Gabon",4176432.10028525,2657808.15897346,1518623.94131179
3.6,2025,"Management of bowel obstruction","Georgia",3351555.62780887,2132860.21349315,1218695.41431572
3.6,2025,"Management of bowel obstruction","Ghana",10049529.0586303,945818.362547866,9103710.69608244
3.6,2025,"Management of bowel obstruction","Guatemala",7267870.84849927,684026.586356251,6583844.26214302
3.6,2025,"Management of bowel obstruction","Guinea",1361437.69895579,44454.4683671256,1316983.23058867
3.6,2025,"Management of bowel obstruction","Guinea-Bissau",154271.687383397,5037.35277940821,149234.334603989
3.6,2025,"Management of bowel obstruction","Guyana",633794.916586316,403337.06693591,230457.849650407
3.6,2025,"Management of bowel obstruction","Haiti",729880.987110048,23832.262621501,706048.724488547
3.6,2025,"Management of bowel obstruction","Honduras",2107592.05489406,198360.184633001,1909231.87026105
3.6,2025,"Management of bowel obstruction","India",267006725.625591,25129651.673577,241877073.952014
3.6,2025,"Management of bowel obstruction","Indonesia",73147446.5073429,6884281.5879598,66263164.9193831
3.6,2025,"Management of bowel obstruction","Iran",91085896.2985841,57965611.3715273,33120284.9270568
3.6,2025,"Management of bowel obstruction","Iraq",26217070.1087741,16684140.5707062,9532929.5380679
3.6,2025,"Management of bowel obstruction","Jamaica",2710483.75207746,1724899.42705637,985584.325021088
3.6,2025,"Management of bowel obstruction","Jordan",7877987.77766567,5013407.91918016,2864579.85848551
3.6,2025,"Management of bowel obstruction","Kazakhstan",26087702.1675556,16601822.7516954,9485879.41586016
3.6,2025,"Management of bowel obstruction","Kenya",7631745.19000604,718264.150270225,6913481.03973582
3.6,2025,"Management of bowel obstruction","Kyrgyzstan",733258.284508123,69012.3418879632,664245.94262016
3.6,2025,"Management of bowel obstruction","Laos",1370889.73335687,129023.24638328,1241866.48697359
3.6,2025,"Management of bowel obstruction","Lebanon",10139333.8177092,6452512.93354956,3686820.8841596
3.6,2025,"Management of bowel obstruction","Lesotho",327607.776749873,30832.7441202902,296775.032629583
3.6,2025,"Management of bowel obstruction","Liberia",419189.629134084,13687.583125786,405502.046008298
3.6,2025,"Management of bowel obstruction","Libya",5458224.15439478,3473522.14487046,1984702.00952431
3.6,2025,"Management of bowel obstruction","Macedonia",1701642.14027455,160149.858471169,1541492.28180338
3.6,2025,"Management of bowel obstruction","Madagascar",2152513.56307562,70285.2849817167,2082228.27809391
3.6,2025,"Management of bowel obstruction","Malawi",1680521.15600315,54873.3667738206,1625647.78922933
3.6,2025,"Management of bowel obstruction","Malaysia",114519230.530218,72877246.0250825,41641984.5051359
3.6,2025,"Management of bowel obstruction","Mali",2003699.65443625,65425.4922523913,1938274.16218385
3.6,2025,"Management of bowel obstruction","Mauritania",1206807.09127804,113579.313905854,1093227.77737218
3.6,2025,"Management of bowel obstruction","Mauritius",5000899.5353727,3182480.11720206,1818419.41817064
3.6,2025,"Management of bowel obstruction","Mexico",227801089.965891,144967849.219956,82833240.7459355
3.6,2025,"Management of bowel obstruction","Mongolia",791466.529587289,74490.2089466444,716976.320640644
3.6,2025,"Management of bowel obstruction","Montenegro",1292247.86124219,822360.332777135,469887.528465056
3.6,2025,"Management of bowel obstruction","Morocco",10343452.5935566,973494.875357344,9369957.71819925
3.6,2025,"Management of bowel obstruction","Mozambique",2250919.0081841,73497.5107926873,2177421.49739141
3.6,2025,"Management of bowel obstruction","Myanmar",8187731.98806762,770604.706737539,7417127.28133008
3.6,2025,"Management of bowel obstruction","Namibia",3053921.19541778,1943440.54252874,1110480.65288905
3.6,2025,"Management of bowel obstruction","Nepal",8795806.33371558,287205.010057898,8508601.32365768
3.6,2025,"Management of bowel obstruction","Nicaragua",1847452.05564133,173876.080026869,1673575.97561446
3.6,2025,"Management of bowel obstruction","Niger",1720544.5760818,56179.5243493485,1664365.05173245
3.6,2025,"Management of bowel obstruction","Nigeria",47171635.0332071,4439532.68115085,42732102.3520562
3.6,2025,"Management of bowel obstruction","Pakistan",25264583.3170917,2377812.89015252,22886770.4269391
3.6,2025,"Management of bowel obstruction","Panama",13907500.0353713,8850471.42427628,5057028.61109504
3.6,2025,"Management of bowel obstruction","Papua New Guinea",1121410.88830143,105544.163476914,1015866.72482452
3.6,2025,"Management of bowel obstruction","Paraguay",8518955.51993099,5421251.93794771,3097703.58198328
3.6,2025,"Management of bowel obstruction","Peru",54133055.1524842,34448878.3628457,19684176.7896385
3.6,2025,"Management of bowel obstruction","Philippines",25995786.0851706,2446651.19511296,23549134.8900576
3.6,2025,"Management of bowel obstruction","Romania",62245617.4238216,39611792.9509788,22633824.4728428
3.6,2025,"Management of bowel obstruction","Russian Federation",346694611.000491,220630400.304409,126064210.696082
3.6,2025,"Management of bowel obstruction","Rwanda",1655194.24067692,54046.4844658865,1601147.75621103
3.6,2025,"Management of bowel obstruction","Senegal",2875682.39163732,93897.9263150482,2781784.46532227
3.6,2025,"Management of bowel obstruction","Serbia",17796400.0528925,11325183.3783011,6471216.67459147
3.6,2025,"Management of bowel obstruction","Sierra Leone",569380.676493891,18591.4411138923,550789.235379998
3.6,2025,"Management of bowel obstruction","Solomon Islands",97457.2695553156,9172.42145140417,88284.8481039115
3.6,2025,"Management of bowel obstruction","Somalia",646282.382642827,21102.7936358797,625179.589006948
3.6,2025,"Management of bowel obstruction","South Africa",65236440.0542461,41514893.3773903,23721546.6768558
3.6,2025,"Management of bowel obstruction","South Sudan",876720.798047005,28627.1749364052,848093.6231106
3.6,2025,"Management of bowel obstruction","Sri Lanka",21359988.5430657,2010346.1150069,19349642.4280588
3.6,2025,"Management of bowel obstruction","Sudan",2460039.21787547,231531.451581661,2228507.76629381
3.6,2025,"Management of bowel obstruction","Suriname",468824.904469921,298346.462174809,170478.442295111
3.6,2025,"Management of bowel obstruction","Swaziland",582840.065886147,54854.4890705564,527985.57681559
3.6,2025,"Management of bowel obstruction","Syria",5073774.85136844,477529.740747784,4596245.11062066
3.6,2025,"Management of bowel obstruction","Tanzania",9487823.74117437,309803.255341808,9178020.48583256
3.6,2025,"Management of bowel obstruction","Thailand",232036943.455526,147662217.854364,84374725.6011616
3.6,2025,"Management of bowel obstruction","The Gambia",232811.760400326,7601.89252010678,225209.867880219
3.6,2025,"Management of bowel obstruction","Timor-Leste",216487.914525225,20375.0300626015,196112.884462624
3.6,2025,"Management of bowel obstruction","Togo",1049433.64906625,34266.3200472824,1015167.32901896
3.6,2025,"Management of bowel obstruction","Tunisia",6095577.59496989,573697.978063515,5521879.61690638
3.6,2025,"Management of bowel obstruction","Turkmenistan",4954298.91742205,3152831.45769098,1801467.45973107
3.6,2025,"Management of bowel obstruction","Uganda",5255141.88842637,171594.583848218,5083547.30457815
3.6,2025,"Management of bowel obstruction","Ukraine",24584312.1115763,2313805.80778132,22270506.303795
3.6,2025,"Management of bowel obstruction","Uzbekistan",5002630.03239443,470832.93461783,4531797.0977766
3.6,2025,"Management of bowel obstruction","Venezuela",54821769.4851535,34887307.9762228,19934461.5089307
3.6,2025,"Management of bowel obstruction","Vietnam",58787417.0373119,5532873.68636135,53254543.3509505
3.6,2025,"Management of bowel obstruction","Yemen",3300697.1589939,310651.293107485,2990045.86588641
3.6,2025,"Management of bowel obstruction","Zambia",3134838.86792601,295039.992306515,2839798.87561949
3.6,2025,"Management of bowel obstruction","Zimbabwe",2062507.82119328,67345.5752569125,1995162.24593637
3.6,2026,"Management of bowel obstruction","Afghanistan",1262200.37041164,31164.9710738553,1231035.39933779
3.6,2026,"Management of bowel obstruction","Albania",3962879.70556214,2249278.23473621,1713601.47082593
3.6,2026,"Management of bowel obstruction","Algeria",34303320.8159264,19470133.2021238,14833187.6138026
3.6,2026,"Management of bowel obstruction","Angola",17575543.5624975,9975475.46165347,7600068.10084404
3.6,2026,"Management of bowel obstruction","Argentina",98633986.7320686,55980967.5110886,42653019.22098
3.6,2026,"Management of bowel obstruction","Armenia",2164288.36150148,156453.025996923,2007835.33550456
3.6,2026,"Management of bowel obstruction","Azerbaijan",7228541.8623515,4102840.3285428,3125701.5338087
3.6,2026,"Management of bowel obstruction","Bangladesh",139391910.665806,10076262.9721976,129315647.693608
3.6,2026,"Management of bowel obstruction","Belarus",20867734.67489,11844257.2957044,9023477.37918559
3.6,2026,"Management of bowel obstruction","Belize",264803.758163018,150298.003128731,114505.755034287
3.6,2026,"Management of bowel obstruction","Benin",2509468.4027268,61959.2745335401,2447509.12819326
3.6,2026,"Management of bowel obstruction","Bhutan",924469.770328763,66826.9391225072,857642.831206256
3.6,2026,"Management of bowel obstruction","Bolivia",5410281.458192,391084.487009455,5019196.97118254
3.6,2026,"Management of bowel obstruction","Bosnia and Herzegovina",5551129.93693494,3150664.24282137,2400465.69411357
3.6,2026,"Management of bowel obstruction","Botswana",5903476.49351118,3350689.59940565,2552786.89410553
3.6,2026,"Management of bowel obstruction","Brazil",330672880.507654,187682242.828437,142990637.679217
3.6,2026,"Management of bowel obstruction","Bulgaria",19745608.9364068,11206659.7152857,8538949.22112107
3.6,2026,"Management of bowel obstruction","Burkina Faso",2715500.64818958,67046.5755847367,2648454.07260484
3.6,2026,"Management of bowel obstruction","Burundi",801540.450007163,19790.4014877936,781750.048519369
3.6,2026,"Management of bowel obstruction","Cambodia",3501596.76107246,253118.649527817,3248478.11154465
3.6,2026,"Management of bowel obstruction","Cameroon",6762750.36834315,488855.605321428,6273894.76302172
3.6,2026,"Management of bowel obstruction","Cape Verde",619513.944875752,44783.1596578263,574730.785217926
3.6,2026,"Management of bowel obstruction","Central African Republic",349591.730531758,8631.59035576984,340960.140175988
3.6,2026,"Management of bowel obstruction","Chad",1542659.27780252,38088.4761868037,1504570.80161572
3.6,2026,"Management of bowel obstruction","China",3639667541.26835,2065828708.39737,1573838832.87098
3.6,2026,"Management of bowel obstruction","Colombia",92185619.3044121,52322711.0133458,39862908.2910663
3.6,2026,"Management of bowel obstruction","Comoros",230299.572006169,5686.14283433924,224613.42917183
3.6,2026,"Management of bowel obstruction","Congo",1833575.48595588,132544.979879401,1701030.50607648
3.6,2026,"Management of bowel obstruction","Costa Rica",21125354.0930379,11990390.7264688,9134963.36656916
3.6,2026,"Management of bowel obstruction","Cote d'Ivoire",8606524.47113991,622129.772426895,7984394.69871301
3.6,2026,"Management of bowel obstruction","Democratic Republic of the Congo",10834245.7466678,267504.287665117,10566741.4590027
3.6,2026,"Management of bowel obstruction","Djibouti",703160.45389219,50828.983621864,652331.470270326
3.6,2026,"Management of bowel obstruction","Dominican Republic",14068773.8068103,7985262.50905301,6083511.29775732
3.6,2026,"Management of bowel obstruction","Ecuador",24330103.7120184,13809168.979024,10520934.7329943
3.6,2026,"Management of bowel obstruction","Egypt",37060275.2494924,2679030.83134875,34381244.4181436
3.6,2026,"Management of bowel obstruction","El Salvador",4316807.33912373,312054.948347302,4004752.39077643
3.6,2026,"Management of bowel obstruction","Equatorial Guinea",2488433.74775145,1412387.59108756,1076046.1566639
3.6,2026,"Management of bowel obstruction","Eritrea",415622.382093473,10261.8775327826,405360.504560691
3.6,2026,"Management of bowel obstruction","Ethiopia",8877767.09284701,219193.823572144,8658573.26927487
3.6,2026,"Management of bowel obstruction","Fiji",523227.958309038,296975.849793224,226252.108515815
3.6,2026,"Management of bowel obstruction","Gabon",4811352.75091567,2730851.01019877,2080501.7407169
3.6,2026,"Management of bowel obstruction","Georgia",3765256.26546375,2137079.58650256,1628176.67896119
3.6,2026,"Management of bowel obstruction","Ghana",13447623.1179324,972076.997319886,12475546.1206126
3.6,2026,"Management of bowel obstruction","Guatemala",9662749.21824927,698495.344167893,8964253.87408137
3.6,2026,"Management of bowel obstruction","Guinea",1854775.17791543,45795.6308350534,1808979.54708038
3.6,2026,"Management of bowel obstruction","Guinea-Bissau",209276.886712518,5167.15029727597,204109.736415242
3.6,2026,"Management of bowel obstruction","Guyana",720787.227463947,409110.104957932,311677.122506015
3.6,2026,"Management of bowel obstruction","Haiti",978678.671168723,24163.6817838175,954514.989384906
3.6,2026,"Management of bowel obstruction","Honduras",2800673.02011394,202455.489313217,2598217.53080072
3.6,2026,"Management of bowel obstruction","India",354343490.299345,25614402.8855729,328729087.413773
3.6,2026,"Management of bowel obstruction","Indonesia",97357275.8345428,7037503.57807853,90319772.2564643
3.6,2026,"Management of bowel obstruction","Iran",104250029.426036,59171014.9452242,45079014.4808118
3.6,2026,"Management of bowel obstruction","Iraq",30223999.8157434,17154799.8782605,13069199.937483
3.6,2026,"Management of bowel obstruction","Jamaica",3075887.22887032,1745817.00917043,1330070.21969989
3.6,2026,"Management of bowel obstruction","Jordan",8961150.52849533,5086201.92602711,3874948.60246823
3.6,2026,"Management of bowel obstruction","Kazakhstan",29743616.4570574,16882158.5698859,12861457.8871715
3.6,2026,"Management of bowel obstruction","Kenya",10261215.7382982,741737.931384253,9519477.8069139
3.6,2026,"Management of bowel obstruction","Kyrgyzstan",973832.723580603,70397.1386432634,903435.58493734
3.6,2026,"Management of bowel obstruction","Laos",1824513.26641505,131889.147413256,1692624.11900179
3.6,2026,"Management of bowel obstruction","Lebanon",11419579.9741601,6481616.37608166,4937963.59807845
3.6,2026,"Management of bowel obstruction","Lesotho",434062.262438763,31376.1417890831,402686.12064968
3.6,2026,"Management of bowel obstruction","Liberia",570360.143974909,14082.4782175365,556277.665757372
3.6,2026,"Management of bowel obstruction","Libya",6249789.26230552,3547293.33876351,2702495.92354201
3.6,2026,"Management of bowel obstruction","Macedonia",2244324.09617202,162230.29882921,2082093.79734281
3.6,2026,"Management of bowel obstruction","Madagascar",2932714.15611514,72410.9145637035,2860303.24155144
3.6,2026,"Management of bowel obstruction","Malawi",2296088.47793953,56691.9398519915,2239396.53808754
3.6,2026,"Management of bowel obstruction","Malaysia",131603460.937744,74694558.4835002,56908902.4542438
3.6,2026,"Management of bowel obstruction","Mali",2731860.25667757,67450.4552041956,2664409.80147337
3.6,2026,"Management of bowel obstruction","Mauritania",1618920.79265194,117025.268526625,1501895.52412532
3.6,2026,"Management of bowel obstruction","Mauritius",5673179.92223795,3219999.40530322,2453180.51693473
3.6,2026,"Management of bowel obstruction","Mexico",259373822.469773,147215006.259039,112158816.210734
3.6,2026,"Management of bowel obstruction","Mongolia",1051839.95826691,76035.1438572241,975804.814409685
3.6,2026,"Management of bowel obstruction","Montenegro",1464188.53417123,831044.128672857,633144.405498377
3.6,2026,"Management of bowel obstruction","Morocco",13745274.4500349,993621.288897032,12751653.1611379
3.6,2026,"Management of bowel obstruction","Mozambique",3070150.32041266,75802.3711904025,2994347.94922225
3.6,2026,"Management of bowel obstruction","Myanmar",10863081.7010075,785272.205867417,10077809.4951401
3.6,2026,"Management of bowel obstruction","Namibia",3509373.05987452,1991824.55138641,1517548.50848811
3.6,2026,"Management of bowel obstruction","Nepal",11910755.3901604,294082.688009283,11616672.7021511
3.6,2026,"Management of bowel obstruction","Nicaragua",2448003.07084348,176960.463336627,2271042.60750685
3.6,2026,"Management of bowel obstruction","Niger",2356071.60552961,58171.5176960241,2297900.08783359
3.6,2026,"Management of bowel obstruction","Nigeria",63097724.7667719,4560977.74114428,58536747.0256277
3.6,2026,"Management of bowel obstruction","Pakistan",33713595.8787661,2437066.44221478,31276529.4365513
3.6,2026,"Management of bowel obstruction","Panama",15922218.5181781,9037172.48258378,6885046.03559434
3.6,2026,"Management of bowel obstruction","Papua New Guinea",1493288.90550118,107947.814292293,1385341.09120888
3.6,2026,"Management of bowel obstruction","Paraguay",9730631.29375976,5522830.32537889,4207800.96838087
3.6,2026,"Management of bowel obstruction","Peru",61932936.09372,35151288.9854875,26781647.1082325
3.6,2026,"Management of bowel obstruction","Philippines",34625540.8783074,2503028.56148203,32122512.3168254
3.6,2026,"Management of bowel obstruction","Romania",70210308.9127189,39849855.8821224,30360453.0305964
3.6,2026,"Management of bowel obstruction","Russian Federation",391194139.103,222035867.011436,169158272.091564
3.6,2026,"Management of bowel obstruction","Rwanda",2254758.02358229,55671.6700791623,2199086.35350313
3.6,2026,"Management of bowel obstruction","Senegal",3916761.84055223,96706.3138671925,3820055.52668504
3.6,2026,"Management of bowel obstruction","Serbia",20086998.2523723,11400812.3261371,8686185.92623524
3.6,2026,"Management of bowel obstruction","Sierra Leone",771509.90449574,19048.4462775221,752461.458218218
3.6,2026,"Management of bowel obstruction","Solomon Islands",129963.705000938,9394.91224517739,120568.792755761
3.6,2026,"Management of bowel obstruction","Somalia",880007.524016486,21727.9666359663,858279.55738052
3.6,2026,"Management of bowel obstruction","South Africa",74646017.2090835,42367060.9172374,32278956.2918461
3.6,2026,"Management of bowel obstruction","South Sudan",1188363.89642268,29341.4189738684,1159022.47744881
3.6,2026,"Management of bowel obstruction","Sri Lanka",28189854.4848397,2037808.82794042,26152045.6568993
3.6,2026,"Management of bowel obstruction","Sudan",3286980.1862433,237609.723695173,3049370.46254813
3.6,2026,"Management of bowel obstruction","Suriname",533975.134038258,303065.239644222,230909.894394036
3.6,2026,"Management of bowel obstruction","Swaziland",774540.554582527,55988.8117911035,718551.742791424
3.6,2026,"Management of bowel obstruction","Syria",6914257.44695202,499821.723268741,6414435.72368328
3.6,2026,"Management of bowel obstruction","Tanzania",12965470.0032165,320128.531045486,12645341.472171
3.6,2026,"Management of bowel obstruction","Thailand",264610981.750728,150185036.645091,114425945.105637
3.6,2026,"Management of bowel obstruction","The Gambia",317142.640370618,7830.43363318541,309312.206737433
3.6,2026,"Management of bowel obstruction","Timor-Leste",287764.083722645,20801.6201798606,266962.463542784
3.6,2026,"Management of bowel obstruction","Togo",1427656.19769668,35248.9207511974,1392407.27694548
3.6,2026,"Management of bowel obstruction","Tunisia",8072770.25660537,583566.881386804,7489203.37521857
3.6,2026,"Management of bowel obstruction","Turkmenistan",5660162.69748096,3212629.31349927,2447533.38398169
3.6,2026,"Management of bowel obstruction","Uganda",7171896.42629138,177080.046863298,6994816.37942808
3.6,2026,"Management of bowel obstruction","Ukraine",32021368.361683,2314774.57474066,29706593.7869423
3.6,2026,"Management of bowel obstruction","Uzbekistan",6638386.06953792,479877.950516345,6158508.11902157
3.6,2026,"Management of bowel obstruction","Venezuela",62737554.6821216,35608249.5675478,27129305.1145738
3.6,2026,"Management of bowel obstruction","Vietnam",78043467.7072562,5641576.43998906,72401891.2672671
3.6,2026,"Management of bowel obstruction","Yemen",4404582.91136727,318398.488245303,4086184.42312197
3.6,2026,"Management of bowel obstruction","Zambia",4226497.19055581,305522.565147731,3920974.62540808
3.6,2026,"Management of bowel obstruction","Zimbabwe",2799112.41766184,69110.6448610598,2730001.77280078
3.6,2027,"Management of bowel obstruction","Afghanistan",1609633.45978829,31952.2468610263,1577681.21292726
3.6,2027,"Management of bowel obstruction","Albania",4441530.05572375,2275007.2382606,2166522.81746315
3.6,2027,"Management of bowel obstruction","Algeria",38787186.3106853,19867314.5138083,18919871.796877
3.6,2027,"Management of bowel obstruction","Angola",20133710.9376923,10312448.8401165,9821262.09757574
3.6,2027,"Management of bowel obstruction","Argentina",111013896.765103,56858723.3429214,54155173.4221821
3.6,2027,"Management of bowel obstruction","Armenia",2688628.64036623,157765.291403198,2530863.34896304
3.6,2027,"Management of bowel obstruction","Azerbaijan",8145438.07536089,4172221.01591472,3973217.05944617
3.6,2027,"Management of bowel obstruction","Bangladesh",175421028.187262,10293213.5627769,165127814.624485
3.6,2027,"Management of bowel obstruction","Belarus",23281869.2708717,11925275.3002115,11356593.9706602
3.6,2027,"Management of bowel obstruction","Belize",300780.24200869,154061.510302886,146718.731705804
3.6,2027,"Management of bowel obstruction","Benin",3213366.32896616,63783.9713114104,3149582.35765475
3.6,2027,"Management of bowel obstruction","Bhutan",1164827.72151843,68348.0658322909,1096479.65568614
3.6,2027,"Management of bowel obstruction","Bolivia",6800550.30140657,399020.736479411,6401529.56492716
3.6,2027,"Management of bowel obstruction","Bosnia and Herzegovina",6203681.37906545,3177463.68378051,3026217.69528494
3.6,2027,"Management of bowel obstruction","Botswana",6730161.27446692,3447196.95413701,3282964.3203299
3.6,2027,"Management of bowel obstruction","Brazil",373609764.361426,191361926.171702,182247838.189724
3.6,2027,"Management of bowel obstruction","Bulgaria",21882898.6130907,11207474.7367259,10675423.8763648
3.6,2027,"Management of bowel obstruction","Burkina Faso",3484377.65558715,69164.0189269703,3415213.63666018
3.6,2027,"Management of bowel obstruction","Burundi",1028697.78804222,20419.5627767351,1008278.22526548
3.6,2027,"Management of bowel obstruction","Cambodia",4402540.36408226,258325.036877962,4144215.3272043
3.6,2027,"Management of bowel obstruction","Cameroon",8573299.89283642,503048.581094037,8070251.31174238
3.6,2027,"Management of bowel obstruction","Cape Verde",783184.195933446,45955.3994057514,737228.796527694
3.6,2027,"Management of bowel obstruction","Central African Republic",445857.734022771,8850.26748209657,437007.466540675
3.6,2027,"Management of bowel obstruction","Chad",1976158.03409793,39225.7990099265,1936932.235088
3.6,2027,"Management of bowel obstruction","China",4101258783.06245,2100718196.9071,2000540586.15535
3.6,2027,"Management of bowel obstruction","Colombia",103984787.507565,53261240.5811731,50723546.9263921
3.6,2027,"Management of bowel obstruction","Comoros",293905.042836641,5833.89569646145,288071.14714018
3.6,2027,"Management of bowel obstruction","Congo",2325163.3736831,136435.506505811,2188727.86717729
3.6,2027,"Management of bowel obstruction","Costa Rica",23846763.3997602,12214458.8365511,11632304.563209
3.6,2027,"Management of bowel obstruction","Cote d'Ivoire",10896277.6039995,639341.915667991,10256935.6883315
3.6,2027,"Management of bowel obstruction","Democratic Republic of the Congo",13887275.3601764,275664.563566535,13611610.7966098
3.6,2027,"Management of bowel obstruction","Djibouti",887711.381754274,52087.4404090498,835623.941345224
3.6,2027,"Management of bowel obstruction","Dominican Republic",15845457.7834774,8116261.5155379,7729196.26793947
3.6,2027,"Management of bowel obstruction","Ecuador",27520996.1604458,14096134.33655,13424861.8238957
3.6,2027,"Management of bowel obstruction","Egypt",46585786.5384629,2733598.41636491,43852188.122098
3.6,2027,"Management of bowel obstruction","El Salvador",5375081.23789756,315402.400227037,5059678.83767053
3.6,2027,"Management of bowel obstruction","Equatorial Guinea",2842778.35061122,1456082.86262573,1386695.48798549
3.6,2027,"Management of bowel obstruction","Eritrea",527390.076924818,10468.6097176538,516921.467207164
3.6,2027,"Management of bowel obstruction","Ethiopia",11363439.6163194,225559.543075426,11137880.073244
3.6,2027,"Management of bowel obstruction","Fiji",587384.279952442,300863.092092691,286521.187859751
3.6,2027,"Management of bowel obstruction","Gabon",5476487.99764565,2805110.35507058,2671377.64257508
3.6,2027,"Management of bowel obstruction","Georgia",4179376.38012856,2140677.66615247,2038698.71397609
3.6,2027,"Management of bowel obstruction","Ghana",17023911.9075374,998889.361476786,16025022.5460606
3.6,2027,"Management of bowel obstruction","Guatemala",12155603.1503556,713259.488866492,11442343.6614891
3.6,2027,"Management of bowel obstruction","Guinea",2376224.82163369,47168.5652927473,2329056.25634094
3.6,2027,"Management of bowel obstruction","Guinea-Bissau",266925.233213001,5298.46439899126,261626.76881401
3.6,2027,"Management of bowel obstruction","Guyana",810039.751717984,414913.832629951,395125.919088032
3.6,2027,"Management of bowel obstruction","Haiti",1232469.40468648,24463.767963501,1208005.63672298
3.6,2027,"Management of bowel obstruction","Honduras",3521862.09640652,206657.226724766,3315204.86968176
3.6,2027,"Management of bowel obstruction","India",444745766.008773,26096233.7748551,418649532.233918
3.6,2027,"Management of bowel obstruction","Indonesia",122562638.785097,7191316.55900934,115371322.226088
3.6,2027,"Management of bowel obstruction","Iran",117835613.454646,60356982.9018518,57478630.5527946
3.6,2027,"Management of bowel obstruction","Iraq",34417227.66765,17629031.2550101,16788196.4126399
3.6,2027,"Management of bowel obstruction","Jamaica",3447891.19491317,1766026.36430859,1681864.83060459
3.6,2027,"Management of bowel obstruction","Jordan",10087207.7343965,5166745.58521077,4920462.14918577
3.6,2027,"Management of bowel obstruction","Kazakhstan",33515217.9416659,17167037.065903,16348180.875763
3.6,2027,"Management of bowel obstruction","Kenya",13053120.0062454,765890.04419471,12287229.9620506
3.6,2027,"Management of bowel obstruction","Kyrgyzstan",1223549.22641655,71796.8264855533,1151752.399931
3.6,2027,"Management of bowel obstruction","Laos",2296320.37480471,134741.737262474,2161578.63754224
3.6,2027,"Management of bowel obstruction","Lebanon",12748563.7857341,6529994.68757335,6218569.0981607
3.6,2027,"Management of bowel obstruction","Lesotho",544233.062162947,31932.3669084719,512300.695254475
3.6,2027,"Management of bowel obstruction","Liberia",729815.934912714,14486.8394565404,715329.095456174
3.6,2027,"Management of bowel obstruction","Libya",7069356.32236287,3621004.84552935,3448351.47683352
3.6,2027,"Management of bowel obstruction","Macedonia",2797270.84536135,164125.375937573,2633145.46942378
3.6,2027,"Management of bowel obstruction","Madagascar",3757442.77719321,74586.4086622689,3682856.36853094
3.6,2027,"Management of bowel obstruction","Malawi",2950610.31100694,58570.2113623428,2892040.0996446
3.6,2027,"Management of bowel obstruction","Malaysia",149378743.812763,76510618.6097316,72868125.2030311
3.6,2027,"Management of bowel obstruction","Mali",3503011.78545007,69533.8709714653,3433477.91447861
3.6,2027,"Management of bowel obstruction","Mauritania",2054586.07049597,120553.787129035,1934032.28336694
3.6,2027,"Management of bowel obstruction","Mauritius",6352335.56974239,3253704.42701262,3098631.14272977
3.6,2027,"Management of bowel obstruction","Mexico",291732875.339583,149425473.50636,142307401.833223
3.6,2027,"Management of bowel obstruction","Mongolia",1322591.78429583,77606.8695867525,1244984.91470908
3.6,2027,"Management of bowel obstruction","Montenegro",1637879.36826429,838925.851530366,798953.516733922
3.6,2027,"Management of bowel obstruction","Morocco",17278450.4087455,1013872.9952056,16264577.4135399
3.6,2027,"Management of bowel obstruction","Mozambique",3938630.41246213,78179.785802895,3860450.62665924
3.6,2027,"Management of bowel obstruction","Myanmar",13628479.9846135,799697.10324751,12828782.881366
3.6,2027,"Management of bowel obstruction","Namibia",3985507.92527198,2041345.82507197,1944162.10020001
3.6,2027,"Management of bowel obstruction","Nepal",15147676.7816718,300681.568954887,14846995.2127169
3.6,2027,"Management of bowel obstruction","Nicaragua",3069402.90119159,180105.479743071,2889297.42144852
3.6,2027,"Management of bowel obstruction","Niger",3034627.76932665,60235.5305483695,2974392.23877828
3.6,2027,"Management of bowel obstruction","Nigeria",79850202.8898494,4685078.00313207,75165124.8867173
3.6,2027,"Management of bowel obstruction","Pakistan",42546212.2858953,2496497.30805338,40049714.9778419
3.6,2027,"Management of bowel obstruction","Panama",18009731.7765576,9224692.23173464,8785039.54482294
3.6,2027,"Management of bowel obstruction","Papua New Guinea",1880408.47259107,110340.515829505,1770067.95676156
3.6,2027,"Management of bowel obstruction","Paraguay",10978674.7631705,5623161.20266747,5355513.56050302
3.6,2027,"Management of bowel obstruction","Peru",70026208.3578824,35866574.1418631,34159634.2160193
