"","unique_id","NCD","sub_id","Intervention","Epi1","Measure1","StartAge1","StopAge1","Sex1","Adjustment1","Cost.adjustment","Ancilary","HS","Traded","Unit cost","Original.Unit.Cost","Original.Currency","Year","Country","calc_ICER","Platform","ID","country","year","n","cpi_study","cpi_end","cpi_adjust","global_inflation","exchange","exchange_end","gni","gni_selected_country","gni_adjust","tradable_ratio","tradable_uc","nontradable_uc","adjusted_uc","pin_sum","year_id","total_cost","senario","Class","Region"
"661","2.3_d",2.3,"d","Diabetes screening and treatment","Diabetes mellitus type 1","Prevalence",0,"95+","Both",1,1.17,1,1.17,0.36,176.67,151,"USD",2014,"India","yes","HC",13,"Rwanda",2014,56,123.2363676,165.9473204,1.34657750493451,1.1493994728889,681.861718947266,943.278048166667,780,1900,2.43589743589744,0.36,62.4813553462405,229.141554989023,314.723376502405,1511825.26802183,2024,475806753.033484,"Adjusted","LMIC","South Asia"
"662","2.3_e",2.3,"e","Diabetes screening and treatment","Chronic kidney disease due to diabetes mellitus type 1","Prevalence",0,"95+","Both",1,1.17,1,1.17,0.36,176.67,151,"USD",2014,"India","yes","HC",14,"Rwanda",2014,56,123.2363676,165.9473204,1.34657750493451,1.1493994728889,681.861718947266,943.278048166667,780,1900,2.43589743589744,0.36,62.4813553462405,229.141554989023,314.723376502405,0,2024,0,"Adjusted","LMIC","South Asia"
"663","2.3_f",2.3,"f","Diabetes screening and treatment","Chronic kidney disease due to diabetes mellitus type 2","Prevalence",0,"95+","Both",1,1.17,1,1.17,0.36,176.67,151,"USD",2014,"India","yes","HC",15,"Rwanda",2014,56,123.2363676,165.9473204,1.34657750493451,1.1493994728889,681.861718947266,943.278048166667,780,1900,2.43589743589744,0.36,62.4813553462405,229.141554989023,314.723376502405,0,2024,0,"Adjusted","LMIC","South Asia"
"664","2.4_a",2.4,"a","CVD primary prevention","All","Population",30,"95+","Both",1,1.17,1,1.17,0.3,1.17,1,"USD",2012,"India","yes","C",16,"South Africa",2012,54,111.0282807,164.0515915,1.47756580995134,1.22346699737307,8.20996862659331,16.4591053903333,5410,1900,0.351201478743068,0.3,0.36704009921192,0.181190941009896,0.641430317059524,283227706.447984,2024,181670837.546972,"Adjusted","LMIC","South Asia"
"665","2.4_b",2.4,"b","CVD primary prevention","All","Population",30,"95+","Both",0.05,1.25658,1.074,1.17,0.15,22.56755,18.37,"USD",2012,"India","yes","HC",17,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,3.37126331126148,27.871074951236,39.2584974138891,14161385.3223992,2024,555954709.056496,"Adjusted","LMIC","South Asia"
"666","2.4_c",2.4,"c","CVD primary prevention","All","Population",30,"95+","Both",0.05,1.25658,1.074,1.17,1,23.37836,19.03,"USD",2016,"India","yes","HC",18,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,21.069433374599,0,26.4754285898536,14161385.3223992,2024,374928745.83658,"Adjusted","LMIC","South Asia"
"667","2.4_d",2.4,"d","CVD primary prevention","All","Population",30,"95+","Both",0.014,1.25658,1.074,1.17,0.15,35.60193,28.98,"USD",2012,"India","yes","HC",19,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,5.31841103758072,43.9686310335776,61.9331113257761,3965187.89027177,2024,245576423.035821,"Adjusted","LMIC","South Asia"
"668","2.4_e",2.4,"e","CVD primary prevention","All","Population",30,"95+","Both",0.014,1.25658,1.074,1.17,1,23.37836,19.03,"USD",2016,"India","yes","HC",20,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,21.069433374599,0,26.4754285898536,3965187.89027177,2024,104980048.834242,"Adjusted","LMIC","South Asia"
"669","2.5_a",2.5,"a","Aspirin for suspected ACS","All","Population",40,"95+","Both",0.005,1.25658,1.074,1.17,0.02,1.339065,1.09,"USD",2016,"India","yes","HC",21,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,0.02,0.0241362925678538,0.871385465339789,1.12529473055159,966482.972764269,2024,1087578.19641946,"Adjusted","LMIC","South Asia"
"670","2.6_a",2.6,"a","CVD secondary prevention","Ischemic heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,0.15,45.13509,36.74,"USD",2012,"India","yes","HC",22,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,6.74252662252297,55.742149902472,78.5169948277782,17114507.7449494,2024,1343779716.09016,"Adjusted","LMIC","South Asia"
"671","2.6_b",2.6,"b","CVD secondary prevention","Ischemic stroke","Prevalence",30,"95+","Both",0.5,1.25658,1.074,1.17,0.15,45.13509,36.74,"USD",2012,"India","yes","HC",23,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,6.74252662252297,55.742149902472,78.5169948277782,1229810.19442498,2024,96561000.6748149,"Adjusted","LMIC","South Asia"
"672","2.6_c",2.6,"c","CVD secondary prevention","Ischemic heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,1,74.65595,60.77,"USD",2016,"India","yes","HC",24,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,67.282683456352,0,84.5460743775828,17114507.7449494,2024,1446964444.74021,"Adjusted","LMIC","South Asia"
"673","2.6_d",2.6,"d","CVD secondary prevention","Ischemic stroke","Prevalence",30,"95+","Both",0.5,1.25658,1.074,1.17,1,74.65595,60.77,"USD",2016,"India","yes","HC",25,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,67.282683456352,0,84.5460743775828,1229810.19442498,2024,103975624.168164,"Adjusted","LMIC","South Asia"
"674","2.6_e",2.6,"e","CVD secondary prevention","Ischemic heart disease","Incidence",30,"95+","Both",0.25,1.48824,1.272,1.17,0.3,61.53858,47.13,"USD",2014,"India","yes","FLH",26,"Brazil",2014,56,126.9273466,172.7742913,1.36120620124899,1.1493994728889,2.35295196276669,3.19138944630048,7850,1900,0.24203821656051,0.3,16.2513591471761,8.01376493415648,36.1123282628024,540912.964250537,2024,19533626.5266209,"Adjusted","LMIC","South Asia"
"675","2.6_f",2.6,"f","CVD secondary prevention","Ischemic stroke","Incidence",30,"95+","Both",1,1.48824,1.272,1.17,0.3,504.4388,386.33,"R",2007,"India","yes","FLH",27,"Brazil",2007,49,85.88900587,172.7742913,2.01159961685327,1.55793241574265,1.94705833333333,3.19138944630048,7850,1900,0.24203821656051,0.3,92.7362092655111,41.2574287189511,199.414691793996,209472.623421691,2024,41771918.6389163,"Adjusted","LMIC","South Asia"
"676","2.6_g",2.6,"g","CVD secondary prevention","Intracerebral hemorrhage","Incidence",30,"95+","Both",1,1.48824,1.272,1.17,0.3,504.4388,386.33,"R",2007,"India","yes","FLH",28,"Brazil",2007,49,85.88900587,172.7742913,2.01159961685327,1.55793241574265,1.94705833333333,3.19138944630048,7850,1900,0.24203821656051,0.3,92.7362092655111,41.2574287189511,199.414691793996,271345.804918731,2024,54110340.0574624,"Adjusted","LMIC","South Asia"
"677","2.7_a",2.7,"a","Heart failure chronic treatment","Heart failure due to ischemic heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,1,18.21866,14.83,"USD",2016,"India","yes","HC",29,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,16.4193219624436,0,20.6321915915674,753295.069509747,2024,15542128.1991082,"Adjusted","LMIC","South Asia"
"678","2.7_b",2.7,"b","Heart failure chronic treatment","Heart failure due to ischemic heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",30,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,753295.069509747,2024,3218191.37745312,"Adjusted","LMIC","South Asia"
"679","2.7_c",2.7,"c","Heart failure chronic treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",31,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,4230.73355043813,2024,18074.3387065876,"Adjusted","LMIC","South Asia"
"680","2.7_d",2.7,"d","Heart failure chronic treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",32,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,464285.787538682,2024,1983499.66514906,"Adjusted","LMIC","South Asia"
"681","2.7_e",2.7,"e","Heart failure chronic treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",33,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,3770.45593264356,2024,16107.9625536345,"Adjusted","LMIC","South Asia"
"682","2.7_f",2.7,"f","Heart failure chronic treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,0.3,8.1081,6.6,"USD",2017,"India","yes","HC",34,"Brazil",2017,59,155.6687862,172.7742913,1.10988397557121,1.09027001955141,3.19138944630048,3.19138944630048,7850,1900,0.24203821656051,0.3,2.1587346387118,1.2410906417279,4.27215245089492,5293.86362349734,2024,22616.1924538276,"Adjusted","LMIC","South Asia"
"683","2.7_g",2.7,"g","Heart failure chronic treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,0.15,45.13509,36.74,"USD",2012,"India","yes","HC",35,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,6.74252662252297,55.742149902472,78.5169948277782,4230.73355043813,2024,332184.484297458,"Adjusted","LMIC","South Asia"
"684","2.7_h",2.7,"h","Heart failure chronic treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,0.15,45.13509,36.74,"USD",2012,"India","yes","HC",36,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,6.74252662252297,55.742149902472,78.5169948277782,464285.787538682,2024,36454324.7787857,"Adjusted","LMIC","South Asia"
"685","2.7_i",2.7,"i","Heart failure chronic treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",1,1.25658,1.074,1.17,0.15,45.13509,36.74,"USD",2012,"India","yes","HC",37,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,6.74252662252297,55.742149902472,78.5169948277782,3770.45593264356,2024,296044.86896174,"Adjusted","LMIC","South Asia"
"686","2.7_j",2.7,"j","Heart failure chronic treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,0.15,45.13509,36.74,"USD",2012,"India","yes","HC",38,"Tanzania",2012,54,130.7227573,193.5971559,1.48097515611385,1.22346699737307,1571.69799856913,2294.14615050509,1080,1900,1.75925925925926,0.15,6.74252662252297,55.742149902472,78.5169948277782,5293.86362349734,2024,415658.262745104,"Adjusted","LMIC","South Asia"
"687","2.7_k",2.7,"k","Heart failure chronic treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,1,68.12033,55.45,"USD",2012,"India","yes","HC",39,"LIC+LMIC+UMIC",2012,54,113.3816395,141.5122414,1.24810544303339,1.22346699737307,NA,NA,2408.93617,1900,0.788729906446629,1,67.8412450043365,0,85.2479516475492,4230.73355043813,2024,360661.369141414,"Adjusted","LMIC","South Asia"
"688","2.7_l",2.7,"l","Heart failure chronic treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",1,1.25658,1.074,1.17,1,68.12033,55.45,"USD",2012,"India","yes","HC",40,"LIC+LMIC+UMIC",2012,54,113.3816395,141.5122414,1.24810544303339,1.22346699737307,NA,NA,2408.93617,1900,0.788729906446629,1,67.8412450043365,0,85.2479516475492,464285.787538682,2024,39579412.3667419,"Adjusted","LMIC","South Asia"
"689","2.7_m",2.7,"m","Heart failure chronic treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",1,1.25658,1.074,1.17,1,68.12033,55.45,"USD",2016,"India","yes","HC",41,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,61.3925423342886,0,77.1446408464204,3770.45593264356,2024,290870.468751043,"Adjusted","LMIC","South Asia"
"690","2.7_n",2.7,"n","Heart failure chronic treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",1,1.25658,1.074,1.17,1,68.12033,55.45,"USD",2016,"India","yes","HC",42,"LIC+LMIC+UMIC",2016,58,136.8247238,141.5122414,1.0342592878671,1.1071693838465,NA,NA,2408.93617,1900,0.788729906446629,1,61.3925423342886,0,77.1446408464204,5293.86362349734,2024,408393.207924632,"Adjusted","LMIC","South Asia"
"691","2.9_a",2.9,"a","Alcohol use screening/brief intervention","Alcohol use disorders","Prevalence",10,"95+","Both",1,1.2285,1.05,1.17,0.3,68.42,68.42,"USD",2008,"India","yes","HC",43,"South Africa",2008,50,89.58703112,164.0515915,1.83119799204258,1.48633892297772,8.26122333333333,16.4591053903333,5410,1900,0.351201478743068,0.3,30.5085927330407,15.4600497121128,56.4724772438711,1934652.61872644,2024,109254625.985824,"Adjusted","LMIC","South Asia"
"692","3.1_a",3.1,"a","Medical management of ACS","Ischemic heart disease","Incidence",30,"95+","Both",1,1.17,1,1.17,0.3,1619.046,1383.8,"R",2005,"India","yes","FLH",44,"Brazil",2005,47,79.54366733,172.7742913,2.17206846376868,1.69145781711249,2.43439003623188,3.19138944630048,7850,1900,0.24203821656051,0.3,288.44671057025,159.569181034366,524.178593177402,2221489.82451964,2024,1164457410.97462,"Adjusted","LMIC","South Asia"
"693","3.2_a",3.2,"a","Heart failure acute treatment","Heart failure due to ischemic heart disease","Prevalence",30,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",45,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,386954.48451162,2024,623261806.315313,"Adjusted","LMIC","South Asia"
"694","3.2_b",3.2,"b","Heart failure acute treatment","Heart failure due to myocarditis","Prevalence",0,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",46,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,2173.09035906943,2024,3500164.17096036,"Adjusted","LMIC","South Asia"
"695","3.2_c",3.2,"c","Heart failure acute treatment","Hypertensive heart disease","Prevalence",30,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",47,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,238499.990312101,2024,384148370.720435,"Adjusted","LMIC","South Asia"
"696","3.2_d",3.2,"d","Heart failure acute treatment","Alcoholic cardiomyopathy","Prevalence",15,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",48,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,1936.52216037865,2024,3119127.30813949,"Adjusted","LMIC","South Asia"
"697","3.2_e",3.2,"e","Heart failure acute treatment","Other cardiomyopathy","Prevalence",0,"95+","Both",0.5,1.17,1,1.17,0.3,4719.335,4033.62,"R",2002,"India","yes","FLH",49,"Brazil",2002,44,60.86758058,172.7742913,2.83852733513726,1.85541500350336,2.92036301775519,3.19138944630048,7850,1900,0.24203821656051,0.3,768.812543604664,607.841352091692,1610.68505796474,2719.30171288114,2024,4379938.63703557,"Adjusted","LMIC","South Asia"
"698","3.3_a",3.3,"a","Cervical cancer screening and treatment","Cervical cancer","Incidence",20,"80","Female",0.236,1.48824,1.272,1.17,0.3,210.234,161.01,"USD",2013,"India","yes","FLH",50,"LMIC",2013,55,126.8915701,165.9771882,1.30802375657577,1.17952580797398,48.43805901,68.38946709,2408.93617,1900,0.788729906446629,0.3,56.9746351025672,116.277270938039,257.840416645872,5031.1521810576,2024,1297234.37457268,"Adjusted","LMIC","South Asia"
"699","3.3_b",3.3,"b","Cervical cancer screening and treatment","All","Population",20,"80","Female",0.2,1.2285,1.05,1.17,0.3,11.80589,9.61,"USD",2013,"India","yes","HC",51,"LMIC",2013,55,126.8915701,165.9771882,1.30802375657577,1.17952580797398,48.43805901,68.38946709,2408.93617,1900,0.788729906446629,0.3,3.40057290438898,6.9400942408208,12.7035095878902,20895335.4895917,2024,265444094.734211,"Adjusted","LMIC","South Asia"
"700","3.4_a",3.4,"a","Asthma/COPD acute treatment","Chronic obstructive pulmonary disease","Prevalence",30,"95+","Both",0.0855,1.48824,1.272,1.17,0.3,254.6154,195,"USD",2005,"India","yes","FLH",52,"Vietnam",2005,47,59.92582917,168.7837215,2.81654378150009,1.69145781711249,15858.9166666667,23208.3683333333,2660,1900,0.714285714285714,0.3,98.9502823010806,187.650631726261,426.530944292051,1410607.63122671,2024,601667804.972702,"Adjusted","LMIC","South Asia"
"701","3.4_b",3.4,"b","Asthma/COPD acute treatment","Asthma","Prevalence",0,"95+","Both",0.13095,1.48824,1.272,1.17,0.3,254.6154,195,"USD",2005,"India","yes","FLH",53,"Vietnam",2005,47,59.92582917,168.7837215,2.81654378150009,1.69145781711249,15858.9166666667,23208.3683333333,2660,1900,0.714285714285714,0.3,98.9502823010806,187.650631726261,426.530944292051,1987135.45075493,2024,847574760.246709,"Adjusted","LMIC","South Asia"
"702","3.6_a",3.6,"a","Management of bowel obstruction","Paralytic ileus and intestinal obstruction","Incidence",0,"95+","Both",1,1.48824,1.272,1.17,0.3,179,179,"USD",2012,"India","yes","FLH",54,"LIC",2012,54,127.4426303,168.3279499,1.32081352608429,1.22346699737307,510.5271359,555.7178304,840.5635121,1900,2.26038838546915,0.3,65.7001777589336,374.089609682556,654.512753261923,159511.524516707,2024,104402327.088436,"Adjusted","LMIC","South Asia"
"703","3.6_b",3.6,"b","Management of bowel obstruction","Colon and rectum cancer","Incidence",0,"95+","Both",0.264,1.48824,1.272,1.17,0.3,179,179,"USD",2012,"India","yes","FLH",55,"LIC",2012,54,127.4426303,168.3279499,1.32081352608429,1.22346699737307,510.5271359,555.7178304,840.5635121,1900,2.26038838546915,0.3,65.7001777589336,374.089609682556,654.512753261923,3716.97548375828,2024,2432807.8576817,"Adjusted","LMIC","South Asia"
"704","3.7_a",3.7,"a","Management of appendicitis","Appendicitis","Prevalence",0,"95+","Both",0.773,1.48824,1.272,1.17,0.3,384,384,"USD",2020,"India","yes","FLH",56,"Colombia",2020,62,144.508836,144.508836,1,1.01936941266942,3694.85407196453,3694.85407196453,5780,1900,0.328719723183391,0.3,117.431356339517,88.3598615916955,306.266722173948,10700.9792852418,2024,3277353.84974231,"Adjusted","LMIC","South Asia"
"705","3.7_a",3.7,"a","Management of appendicitis","Appendicitis","Prevalence",0,"95+","Both",0.227,1.48824,1.272,1.17,0.3,392,392,"USD",2020,"India","yes","FLH",57,"Colombia",2020,62,144.508836,144.508836,1,1.01936941266942,3694.85407196453,3694.85407196453,5780,1900,0.328719723183391,0.3,119.877842929924,90.2006920415225,312.647278885906,10700.9792852418,2024,3345632.05494528,"Adjusted","LMIC","South Asia"
"706","3.8_a",3.8,"a","Repair of hernias","Inguinal, femoral, and abdominal hernia","Prevalence",0,"95+","Both",1,1.48824,1.272,1.17,0.3,179,179,"USD",2012,"India","yes","FLH",58,"LIC",2012,54,127.4426303,168.3279499,1.32081352608429,1.22346699737307,510.5271359,555.7178304,840.5635121,1900,2.26038838546915,0.3,65.7001777589336,374.089609682556,654.512753261923,995515.961182848,2024,651577892.669975,"Adjusted","LMIC","South Asia"
"707","3.9_a",3.9,"a","Repair of gastrointestinal perforations","Peptic ulcer disease","Incidence",0,"95+","Both",0.045,1.48824,1.272,1.17,0.3,179,179,"USD",2012,"India","yes","FLH",59,"LIC",2012,54,127.4426303,168.3279499,1.32081352608429,1.22346699737307,510.5271359,555.7178304,840.5635121,1900,2.26038838546915,0.3,65.7001777589336,374.089609682556,654.512753261923,6423.91212285031,2024,4204532.4102394,"Adjusted","LMIC","South Asia"
"708","4.1_a",4.1,"a","PCI for ACS","Ischemic heart disease","Incidence",30,"80","Both",0.205,1.17,1,1.17,0.3,15756.39,13467,"RM",2014,"India","yes","RH",60,"Malaysia",2014,56,110.4649225,120.0799867,1.08704178650014,1.1493994728889,3.27285974643047,4.20348194851884,10580,1900,0.179584120982987,0.3,1418.84748207834,437.798113268403,2172.27534655569,414707.251625325,2024,900858338.743561,"Adjusted","LMIC","South Asia"
"709","4.2_a",4.2,"a","Management of acute ventilatory failure","Chronic obstructive pulmonary disease","Prevalence",15,"95+","Both",0.0095,1.17,1,1.17,0.3,318.9303,272.59,"Pounds",2003,"India","yes","RH",61,"United Kingdom",2003,45,85.13038654,120.8063621,1.41907451628024,1.80169609156068,0.6124725,0.779999576697153,42130,1900,0.0450985046285307,0.3,240.561496686884,15.6560044303565,299.774476307171,164443.989465872,2024,49296110.8239938,"Adjusted","LMIC","South Asia"
"710","4.2_b",4.2,"b","Management of acute ventilatory failure","Asthma","Prevalence",0,"95+","Both",0.00405,1.17,1,1.17,0.3,318.9303,272.59,"Pounds",2003,"India","yes","RH",62,"United Kingdom",2003,45,85.13038654,120.8063621,1.41907451628024,1.80169609156068,0.6124725,0.779999576697153,42130,1900,0.0450985046285307,0.3,240.561496686884,15.6560044303565,299.774476307171,61449.4695138011,2024,18420982.5428532,"Adjusted","LMIC","South Asia"
"711","4.3_a",4.3,"a","Treatment of early-stage breast cancer","Breast cancer","Incidence",30,"80","Female",0.236,1.48824,1.272,1.17,0.3,276.5178,195,"USD",2010,"India","yes","RH",63,"Vietnam",2010,52,100,168.7837215,1.687837215,1.32528875149178,18612.9166666667,23208.3683333333,2660,1900,0.714285714285714,0.3,77.5293919622692,131.979050203019,311.798843968068,8286.18975153557,2024,2583624.38542885,"Adjusted","LMIC","South Asia"
"712","4.4_a",4.4,"a","Treatment of early-stage colorectal cancer","Colon and rectum cancer","Incidence",30,"80","Both",0.254,1.48824,1.272,1.17,0.3,204315.4,144083,"THB",2013,"India","yes","RH",64,"Thailand",2013,55,109.2750063,112.3074938,1.02775097071763,1.17952580797398,30.7259666666667,31.2936732130832,7050,1900,0.269503546099291,0.3,1659.34193869988,892.702228698728,3798.0542116893,5552.76215082927,2024,21089691.673466,"Adjusted","LMIC","South Asia"
"713","5.1_a",5.1,"a","Tobacco tax","All","Population",0,"95+","Both",1,1,1,1,0.05,0.0015,0.0871377700286651,"USD",2020,"India","yes","Int",65,"United States",2020,62,118.6905016,118.6905016,1,1.01936941266942,1,1,65910,1900,0.0288271885905022,0.05,0.00444127887277218,0.00238634008347353,0.00682761895624571,143319125.411147,2024,978528.377449705,"Adjusted","LMIC","South Asia"
"714","5.2_a",5.2,"a","Alcohol tax","All","Population",0,"95+","Both",1,1,1,1,0.05,0.061,0.061,"USD",2020,"India","yes","Int",66,"United States",2020,62,118.6905016,118.6905016,1,1.01936941266942,1,1,65910,1900,0.0288271885905022,0.05,0.00310907670864174,0.0016705355788196,0.00477961228746134,143318295.101465,2024,685005.884284972,"Adjusted","LMIC","South Asia"
"715","5.3_a",5.3,"a","Tobacco policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.073,0.073,"USD",2020,"India","yes","Int",67,"United States",2020,62,118.6905016,118.6905016,1,1.01936941266942,1,1,65910,1900,0.0288271885905022,0.05,0.00372069835624339,0.00199916552875133,0.00571986388499472,859911395.85781,2024,4918576.13746248,"Adjusted","LMIC","South Asia"
"716","5.4_a",5.4,"a","Alcohol policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.056,0.056,"USD",2020,"India","yes","Int",68,"United States",2020,62,118.6905016,118.6905016,1,1.01936941266942,1,1,65910,1900,0.0288271885905022,0.05,0.00285423435547438,0.00153360643301472,0.0043878407884891,143318352.256684,2024,628858.111770926,"Adjusted","LMIC","South Asia"
"717","5.5_a",5.5,"a","Salt policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.0652031,0.0652031,"Pounds",2014,"India","yes","Int",69,"United Kingdom",2014,56,110.5511374,120.8063621,1.09276453360126,1.1493994728889,0.607729626878255,0.779999576697153,42130,1900,0.0450985046285307,0.05,0.00616593345594253,0.00391368813443972,0.0100796215903823,1433182473.09653,2024,14445936.9987812,"Adjusted","LMIC","South Asia"
"718","5.5_b",5.5,"b","Salt policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.842316,0.842316,"Pounds",2014,"India","yes","Int",70,"United Kingdom",2014,56,110.5511374,120.8063621,1.09276453360126,1.1493994728889,0.607729626878255,0.779999576697153,42130,1900,0.0450985046285307,0.05,0.0796536423095787,0.0505583650876834,0.130212007397262,1433182473.09653,2024,186617566.788471,"Adjusted","LMIC","South Asia"
"719","5.6_a",5.6,"a","Trans fat policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.0677115987460815,0.0677115987460815,"Pounds",2015,"India","yes","Int",71,"United Kingdom",2015,57,110.9580174,120.8063621,1.08875739609241,1.12304970955428,0.654545478931426,0.779999576697153,42130,1900,0.0450985046285307,0.05,0.00580887759162183,0.00404935233494863,0.00985822992657046,1218211076.53965,2024,12009404.8916228,"Adjusted","LMIC","South Asia"
"720","5.6_b",5.6,"b","Trans fat policy","All","Population",0,"95+","Both",1,1,1,1,0.05,0.38871473354232,0.38871473354232,"Pounds",2015,"India","yes","Int",72,"United Kingdom",2015,57,110.9580174,120.8063621,1.08875739609241,1.12304970955428,0.654545478931426,0.779999576697153,42130,1900,0.0450985046285307,0.05,0.0333472602481994,0.0232462819228532,0.0565935421710527,1218211076.53965,2024,68942879.9333903,"Adjusted","LMIC","South Asia"
"721","1.1_a",1.1,"a","IDU harm reduction measures","Opioid use disorders","Prevalence",15,"95+","Both",1,1.17,1,1.17,0.3,40.87,40.87,"USD",2011,"India","yes","HC",1,"Ukraine",2011,53,107.9557247,289.3548945,2.68031079689468,1.28246742532182,7.96756283333333,26.9575243833333,3540,1900,0.536723163841808,0.3,15.7243331018708,12.1642031020238,32.6295873585567,270279.580226511,2025,8819111.17423497,"Adjusted","LMIC","South Asia"
